Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
197,3.3,-0.6,-0.2,-0.6,0.983,-0.108,-0.056,10.321,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
197.5,3.3,-0.5,-0.1,-0.5,1.03,-0.011,-0.026,10.105,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
198,3.3,-0.4,0,-0.4,0.945,0.081,-0.014,9.86,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
198.5,3.3,-0.3,0.1,-0.3,0.749,0.164,-0.019,9.643,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
199,3.3,-0.2,0.2,-0.2,0.479,0.238,0.001,9.449,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
199.5,3.3,-0.1,0.3,-0.1,0.169,0.281,0.014,9.325,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
200,3.3,0,0.4,0,-0.129,0.295,0.035,9.277,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
200.5,3.3,0.1,0.5,0.1,-0.385,0.273,0.029,9.308,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
201,3.4,0.2,0.6,0.2,-0.561,0.231,0.003,9.41,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
201.5,3.4,0.3,0.7,0.3,-0.646,0.173,-0.013,9.552,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
202,3.4,0.4,0.8,0.4,-0.629,0.102,-0.013,9.735,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
202.5,3.4,0.5,0.9,0.5,-0.529,0.04,-0.013,9.894,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
203,3.4,0.6,1,0.6,-0.364,-0.023,0.01,10.04,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
203.5,3.4,0.7,1.1,0.7,-0.17,-0.055,0.034,10.116,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
204,3.4,0.8,1,0.8,0.024,-0.075,0.03,10.16,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
204.5,3.4,0.9,0.9,0.9,0.19,-0.065,0.007,10.134,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
205,3.4,1,0.8,1,0.308,-0.045,-0.018,10.082,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
205.5,3.4,0.9,0.7,0.9,0.364,0.002,-0.04,9.973,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
206,3.4,0.8,0.6,0.8,0.351,0.058,-0.023,9.85,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
206.5,3.4,0.7,0.5,0.7,0.272,0.12,-0.003,9.71,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
207,3.5,0.6,0.4,0.6,0.139,0.174,0.025,9.591,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
207.5,3.5,0.5,0.3,0.5,-0.018,0.209,0.064,9.509,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
208,3.5,0.4,0.2,0.4,-0.178,0.22,0.08,9.481,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
208.5,3.5,0.3,0.1,0.3,-0.302,0.203,0.08,9.522,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
209,3.5,0.2,0,0.2,-0.368,0.16,0.04,9.621,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
209.5,3.5,0.1,-0.1,0.1,-0.354,0.096,-0.025,9.773,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
210,3.5,0,-0.2,0,-0.266,0.029,-0.097,9.935,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
210.5,3.5,-0.1,-0.3,-0.1,-0.106,-0.041,-0.144,10.098,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
211,3.5,-0.2,-0.4,-0.2,0.088,-0.081,-0.149,10.198,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
211.5,3.5,-0.3,-0.5,-0.3,0.29,-0.111,-0.165,10.265,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
212,3.5,-0.4,-0.6,-0.4,0.46,-0.09,-0.164,10.232,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
212.5,3.5,-0.5,-0.7,-0.5,0.568,-0.063,-0.163,10.158,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
213,3.6,-0.6,-0.8,-0.6,0.599,0.001,-0.166,10.015,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
213.5,3.6,-0.7,-0.9,-0.7,0.541,0.069,-0.122,9.854,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
214,3.6,-0.8,-1,-0.8,0.41,0.131,-0.058,9.683,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
214.5,3.6,-0.9,-1.1,-0.9,0.211,0.186,-0.014,9.523,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
215,3.6,-1,-1,-1,-0.029,0.24,0.004,9.378,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
215.5,3.6,-0.9,-0.9,-0.9,-0.297,0.28,0.03,9.259,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
216,3.6,-0.8,-0.8,-0.8,-0.555,0.291,0.066,9.216,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
216.5,3.6,-0.7,-0.7,-0.7,-0.775,0.297,0.106,9.218,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
217,3.6,-0.6,-0.6,-0.6,-0.915,0.251,0.119,9.339,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
217.5,3.6,-0.5,-0.5,-0.5,-0.956,0.193,0.139,9.496,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
218,3.6,-0.4,-0.4,-0.4,-0.875,0.091,0.164,9.752,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
218.5,3.6,-0.3,-0.3,-0.3,-0.67,-0.008,0.11,10.003,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
219,3.7,-0.2,-0.2,-0.2,-0.35,-0.143,-0.001,10.314,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
219.5,3.7,-0.1,-0.1,-0.1,0.041,-0.208,-0.085,10.505,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
220,3.7,0,0,0,0.458,-0.279,-0.155,10.693,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
220.5,3.7,0.1,0.1,0.1,0.852,-0.271,-0.215,10.701,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
221,3.7,0.2,0.2,0.2,1.15,-0.246,-0.257,10.643,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
221.5,3.7,0.3,0.3,0.3,1.34,-0.175,-0.232,10.48,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
222,3.7,0.4,0.4,0.4,1.354,-0.047,-0.17,10.18,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
222.5,3.7,0.5,0.5,0.5,1.219,0.063,-0.072,9.888,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
223,3.7,0.6,0.6,0.6,0.902,0.227,0.021,9.47,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
223.5,3.7,0.7,0.7,0.7,0.462,0.327,0.119,9.164,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
224,3.7,0.8,0.8,0.8,-0.08,0.448,0.194,8.816,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
224.5,3.7,0.9,0.9,0.9,-0.636,0.471,0.256,8.694,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
225,3.8,1,1,1,-1.145,0.496,0.331,8.615,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
225.5,3.8,0.9,1.1,0.9,-1.527,0.414,0.391,8.801,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
226,3.8,0.8,1,0.8,-1.722,0.327,0.408,9.045,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
226.5,3.8,0.7,0.9,0.7,-1.707,0.17,0.323,9.459,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
227,3.8,0.6,0.8,0.6,-1.457,-0.005,0.181,9.903,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
227.5,3.8,0.5,0.7,0.5,-1.015,-0.177,-0.045,10.375,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
228,3.8,0.4,0.6,0.4,-0.407,-0.305,-0.248,10.778,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
228.5,3.8,0.3,0.5,0.3,0.253,-0.375,-0.348,11.023,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
229,3.8,0.2,0.4,0.2,0.902,-0.41,-0.393,11.15,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
229.5,3.8,0.1,0.3,0.1,1.423,-0.357,-0.4,11.042,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
230,3.8,0,0.2,0,1.781,-0.298,-0.387,10.858,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
230.5,3.8,-0.1,0.1,-0.1,1.908,-0.142,-0.312,10.459,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
231,3.9,-0.2,0,-0.2,1.798,0,-0.183,10.05,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
231.5,3.9,-0.3,-0.1,-0.3,1.457,0.174,-0.082,9.543,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
232,3.9,-0.4,-0.2,-0.4,0.923,0.329,0.041,9.11,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
232.5,3.9,-0.5,-0.3,-0.5,0.278,0.448,0.14,8.738,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
233,3.9,-0.6,-0.4,-0.6,-0.412,0.504,0.218,8.533,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
233.5,3.9,-0.7,-0.5,-0.7,-1.033,0.509,0.29,8.492,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
234,3.9,-0.8,-0.6,-0.8,-1.529,0.464,0.328,8.614,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
234.5,3.9,-0.9,-0.7,-0.9,-1.814,0.356,0.347,8.913,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
235,3.9,-1,-0.8,-1,-1.884,0.241,0.309,9.263,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
235.5,3.9,-0.9,-0.9,-0.9,-1.721,0.086,0.261,9.708,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
236,3.9,-0.8,-1,-0.8,-1.366,-0.029,0.192,10.092,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
236.5,3.9,-0.7,-1.1,-0.7,-0.857,-0.167,0.091,10.496,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
237,4,-0.6,-1,-0.6,-0.267,-0.248,-0.022,10.74,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
237.5,4,-0.5,-0.9,-0.5,0.339,-0.305,-0.082,10.923,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
238,4,-0.4,-0.8,-0.4,0.898,-0.325,-0.091,10.953,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
238.5,4,-0.3,-0.7,-0.3,1.337,-0.306,-0.11,10.871,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
239,4,-0.2,-0.6,-0.2,1.623,-0.239,-0.102,10.672,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
239.5,4,-0.1,-0.5,-0.1,1.721,-0.134,-0.081,10.376,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
240,4,0,-0.4,0,1.63,-0.014,-0.069,10.041,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
240.5,4,0.1,-0.3,0.1,1.358,0.122,-0.064,9.669,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
241,4,0.2,-0.2,0.2,0.95,0.227,-0.056,9.355,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
241.5,4,0.3,-0.1,0.3,0.451,0.337,-0.053,9.082,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
242,4,0.4,0,0.4,-0.076,0.391,-0.036,8.927,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
242.5,4,0.5,0.1,0.5,-0.573,0.418,0.013,8.847,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
243,4.1,0.6,0.2,0.6,-0.99,0.4,0.079,8.898,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
243.5,4.1,0.7,0.3,0.7,-1.289,0.364,0.135,9.011,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
244,4.1,0.8,0.4,0.8,-1.448,0.283,0.204,9.221,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
244.5,4.1,0.9,0.5,0.9,-1.45,0.192,0.237,9.477,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
245,4.1,1,0.6,1,-1.309,0.094,0.252,9.743,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
245.5,4.1,0.9,0.7,0.9,-1.037,-0.016,0.232,10.037,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
246,4.1,0.8,0.8,0.8,-0.666,-0.105,0.174,10.286,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
246.5,4.1,0.7,0.9,0.7,-0.238,-0.171,0.119,10.462,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
247,4.1,0.6,1,0.6,0.187,-0.203,0.051,10.56,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
247.5,4.1,0.5,1.1,0.5,0.571,-0.205,-0.034,10.576,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
248,4.1,0.4,1,0.4,0.875,-0.172,-0.114,10.507,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
248.5,4.1,0.3,0.9,0.3,1.075,-0.123,-0.156,10.392,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
249,4.2,0.2,0.8,0.2,1.166,-0.061,-0.173,10.233,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
249.5,4.2,0.1,0.7,0.1,1.146,0.009,-0.202,10.057,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
250,4.2,0,0.6,0,1.028,0.075,-0.212,9.876,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
250.5,4.2,-0.1,0.5,-0.1,0.826,0.141,-0.194,9.691,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
251,4.2,-0.2,0.4,-0.2,0.557,0.203,-0.127,9.509,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
251.5,4.2,-0.3,0.3,-0.3,0.241,0.244,-0.051,9.359,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
252,4.2,-0.4,0.2,-0.4,-0.091,0.262,0.048,9.25,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
252.5,4.2,-0.5,0.1,-0.5,-0.412,0.281,0.142,9.185,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
253,4.2,-0.6,0,-0.6,-0.69,0.273,0.252,9.184,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
253.5,4.2,-0.7,-0.1,-0.7,-0.909,0.262,0.328,9.219,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
254,4.2,-0.8,-0.2,-0.8,-1.045,0.23,0.34,9.333,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
254.5,4.2,-0.9,-0.3,-0.9,-1.08,0.18,0.307,9.491,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
255,4.3,-1,-0.4,-1,-1.001,0.117,0.269,9.707,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
255.5,4.3,-0.9,-0.5,-0.9,-0.815,0.045,0.207,9.931,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
256,4.3,-0.8,-0.6,-0.8,-0.541,-0.034,0.112,10.149,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
256.5,4.3,-0.7,-0.7,-0.7,-0.213,-0.093,0.032,10.316,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
257,4.3,-0.6,-0.8,-0.6,0.135,-0.131,-0.03,10.431,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
257.5,4.3,-0.5,-0.9,-0.5,0.465,-0.151,-0.043,10.486,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
258,4.3,-0.4,-1,-0.4,0.746,-0.142,-0.052,10.463,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
258.5,4.3,-0.3,-1.1,-0.3,0.941,-0.109,-0.054,10.367,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
259,4.3,-0.2,-1,-0.2,1.036,-0.052,-0.034,10.225,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
259.5,4.3,-0.1,-0.9,-0.1,1.017,0.016,-0.004,10.019,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
260,4.3,0,-0.8,0,0.891,0.075,0.015,9.814,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
260.5,4.3,0.1,-0.7,0.1,0.661,0.152,0.008,9.578,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
261,4.4,0.2,-0.6,0.2,0.362,0.205,0.018,9.398,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
261.5,4.4,0.3,-0.5,0.3,0.028,0.261,0.015,9.25,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
262,4.4,0.4,-0.4,0.4,-0.299,0.276,0.011,9.199,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
262.5,4.4,0.5,-0.3,0.5,-0.581,0.271,0.029,9.211,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
263,4.4,0.6,-0.2,0.6,-0.788,0.253,0.046,9.297,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
263.5,4.4,0.7,-0.1,0.7,-0.892,0.202,0.069,9.443,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
264,4.4,0.8,0,0.8,-0.896,0.153,0.073,9.61,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
264.5,4.4,0.9,0.1,0.9,-0.795,0.08,0.086,9.816,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
