Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
67.5,1.1,0.583,-1.225,0.685,-0.809,0.332,0.247,9.118,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
68,1.1,0.65,-1.114,0.074,-1.003,0.256,0.243,9.275,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
68.5,1.1,0.684,-0.947,-0.519,-1.101,0.215,0.219,9.38,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
69,1.2,0.68,-0.742,-1.04,-1.087,0.125,0.19,9.595,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
69.5,1.2,0.65,-0.519,-1.441,-0.982,0.084,0.161,9.73,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
70,1.2,0.598,-0.298,-1.699,-0.798,0.016,0.155,9.933,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
70.5,1.2,0.537,-0.095,-1.791,-0.549,-0.026,0.136,10.067,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
71,1.2,0.482,0.067,-1.719,-0.258,-0.094,0.12,10.247,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
71.5,1.2,0.434,0.179,-1.486,0.065,-0.127,0.067,10.355,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
72,1.2,0.407,0.23,-1.118,0.375,-0.155,0.034,10.432,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
72.5,1.2,0.393,0.215,-0.645,0.662,-0.161,-0.007,10.45,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
73,1.2,0.39,0.137,-0.113,0.877,-0.129,-0.018,10.389,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
73.5,1.2,0.387,0,0.43,1.02,-0.1,-0.009,10.313,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
74,1.2,0.368,-0.18,0.931,1.057,-0.022,-0.029,10.137,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
74.5,1.2,0.329,-0.384,1.343,1.005,0.033,-0.016,9.99,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
75,1.3,0.262,-0.604,1.628,0.85,0.124,-0.007,9.763,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
75.5,1.3,0.165,-0.813,1.757,0.615,0.182,0.019,9.593,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
76,1.3,0.049,-0.994,1.717,0.317,0.254,0.008,9.389,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
76.5,1.3,-0.078,-1.128,1.507,-0.023,0.298,-0.005,9.245,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
77,1.3,-0.204,-1.2,1.143,-0.374,0.338,0.004,9.118,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
77.5,1.3,-0.315,-1.198,0.653,-0.706,0.335,0.017,9.079,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
78,1.3,-0.408,-1.118,0.082,-0.98,0.321,0.064,9.096,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
78.5,1.3,-0.468,-0.963,-0.518,-1.166,0.27,0.095,9.21,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
79,1.3,-0.503,-0.748,-1.082,-1.224,0.184,0.072,9.419,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
79.5,1.3,-0.515,-0.495,-1.544,-1.146,0.095,0.038,9.678,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
80,1.3,-0.503,-0.23,-1.848,-0.927,-0.005,-0.01,9.97,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
80.5,1.3,-0.481,0.012,-1.954,-0.608,-0.077,-0.061,10.207,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
81,1.4,-0.452,0.213,-1.85,-0.218,-0.145,-0.139,10.42,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
81.5,1.4,-0.419,0.344,-1.547,0.182,-0.177,-0.178,10.527,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
82,1.4,-0.381,0.397,-1.082,0.561,-0.193,-0.228,10.585,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
82.5,1.4,-0.334,0.364,-0.505,0.874,-0.176,-0.267,10.544,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
83,1.4,-0.281,0.252,0.122,1.1,-0.144,-0.282,10.463,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
83.5,1.4,-0.21,0.068,0.74,1.221,-0.099,-0.261,10.321,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
84,1.4,-0.121,-0.169,1.288,1.227,-0.042,-0.219,10.148,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
84.5,1.4,-0.011,-0.438,1.716,1.122,0.039,-0.155,9.926,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
85,1.4,0.116,-0.714,1.983,0.907,0.121,-0.046,9.692,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
85.5,1.4,0.257,-0.969,2.061,0.603,0.204,0.046,9.463,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
86,1.4,0.396,-1.179,1.938,0.234,0.278,0.156,9.262,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
86.5,1.4,0.527,-1.319,1.625,-0.163,0.341,0.249,9.108,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
87,1.5,0.64,-1.374,1.148,-0.556,0.377,0.302,9.017,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
87.5,1.5,0.725,-1.338,0.549,-0.898,0.374,0.35,9.013,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
88,1.5,0.78,-1.211,-0.116,-1.166,0.357,0.378,9.069,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
88.5,1.5,0.799,-1.007,-0.783,-1.316,0.292,0.337,9.23,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
89,1.5,0.783,-0.743,-1.383,-1.338,0.202,0.301,9.448,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
89.5,1.5,0.729,-0.446,-1.853,-1.21,0.085,0.211,9.741,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
90,1.5,0.642,-0.148,-2.137,-0.951,-0.027,0.137,10.023,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
90.5,1.5,0.535,0.119,-2.203,-0.585,-0.13,0.055,10.298,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
91,1.5,0.418,0.325,-2.038,-0.158,-0.196,-0.016,10.482,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
91.5,1.5,0.304,0.454,-1.666,0.275,-0.243,-0.036,10.612,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
92,1.5,0.204,0.49,-1.126,0.676,-0.241,-0.08,10.634,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
92.5,1.5,0.123,0.435,-0.479,0.991,-0.223,-0.053,10.579,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
93,1.6,0.064,0.29,0.206,1.204,-0.173,-0.048,10.452,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
93.5,1.6,0.023,0.076,0.858,1.281,-0.087,-0.06,10.247,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
94,1.6,-0.004,-0.187,1.41,1.228,0.009,-0.038,10.012,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
94.5,1.6,-0.024,-0.469,1.806,1.041,0.111,-0.042,9.745,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
95,1.6,-0.049,-0.74,2.007,0.755,0.196,-0.052,9.519,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
95.5,1.6,-0.087,-0.976,1.998,0.392,0.287,-0.042,9.295,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
96,1.6,-0.144,-1.148,1.784,0.005,0.329,-0.041,9.18,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
96.5,1.6,-0.226,-1.243,1.397,-0.365,0.35,-0.045,9.111,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
97,1.6,-0.327,-1.251,0.884,-0.677,0.328,-0.048,9.159,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
97.5,1.6,-0.438,-1.181,0.307,-0.902,0.301,-0.018,9.231,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
98,1.6,-0.555,-1.037,-0.275,-1.027,0.235,-0.012,9.384,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
98.5,1.6,-0.662,-0.84,-0.802,-1.042,0.171,-0.03,9.551,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
99,1.7,-0.752,-0.611,-1.225,-0.956,0.096,-0.038,9.75,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
99.5,1.7,-0.812,-0.373,-1.507,-0.776,0.031,-0.055,9.929,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
100,1.7,-0.839,-0.153,-1.628,-0.538,-0.037,-0.085,10.088,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
100.5,1.7,-0.829,0.029,-1.587,-0.256,-0.084,-0.129,10.214,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
101,1.7,-0.779,0.158,-1.395,0.029,-0.121,-0.167,10.29,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
101.5,1.7,-0.694,0.222,-1.078,0.304,-0.139,-0.198,10.336,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
102,1.7,-0.572,0.218,-0.672,0.536,-0.132,-0.227,10.316,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
102.5,1.7,-0.425,0.152,-0.218,0.715,-0.121,-0.235,10.282,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
103,1.7,-0.261,0.029,0.241,0.82,-0.073,-0.215,10.183,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
103.5,1.7,-0.092,-0.134,0.662,0.851,-0.029,-0.158,10.083,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
104,1.7,0.071,-0.322,1.011,0.806,0.037,-0.103,9.935,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
104.5,1.7,0.216,-0.519,1.257,0.686,0.094,-0.048,9.797,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
105,1.8,0.334,-0.704,1.377,0.501,0.167,0.031,9.624,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
105.5,1.8,0.422,-0.858,1.36,0.261,0.221,0.102,9.482,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
106,1.8,0.475,-0.967,1.207,-0.005,0.267,0.178,9.363,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
106.5,1.8,0.5,-1.019,0.931,-0.277,0.287,0.219,9.295,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
107,1.8,0.506,-1.009,0.561,-0.516,0.282,0.233,9.287,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
107.5,1.8,0.499,-0.943,0.135,-0.705,0.255,0.214,9.33,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
108,1.8,0.489,-0.827,-0.301,-0.813,0.204,0.185,9.438,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
108.5,1.8,0.472,-0.675,-0.703,-0.84,0.149,0.156,9.57,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
109,1.8,0.449,-0.501,-1.028,-0.776,0.082,0.152,9.744,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
109.5,1.8,0.413,-0.324,-1.243,-0.635,0.033,0.119,9.895,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
110,1.8,0.361,-0.161,-1.328,-0.431,-0.026,0.095,10.054,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
110.5,1.8,0.29,-0.029,-1.276,-0.189,-0.064,0.086,10.167,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
111,1.9,0.205,0.063,-1.095,0.074,-0.1,0.051,10.277,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
111.5,1.9,0.111,0.102,-0.802,0.331,-0.116,0,10.325,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
112,1.9,0.014,0.087,-0.425,0.556,-0.117,-0.028,10.336,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
112.5,1.9,-0.078,0.018,-0.003,0.727,-0.091,-0.049,10.274,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
113,1.9,-0.162,-0.093,0.421,0.82,-0.054,-0.074,10.177,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
113.5,1.9,-0.235,-0.241,0.802,0.83,0.005,-0.086,10.025,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
114,1.9,-0.297,-0.409,1.098,0.742,0.073,-0.102,9.848,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
114.5,1.9,-0.347,-0.577,1.277,0.577,0.137,-0.129,9.672,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
115,1.9,-0.39,-0.725,1.318,0.345,0.192,-0.146,9.506,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
115.5,1.9,-0.429,-0.84,1.217,0.084,0.223,-0.151,9.4,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
116,1.9,-0.47,-0.911,0.99,-0.182,0.242,-0.137,9.33,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
116.5,1.9,-0.513,-0.934,0.663,-0.412,0.226,-0.096,9.34,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
117,2,-0.561,-0.91,0.276,-0.597,0.219,-0.066,9.369,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
117.5,2,-0.61,-0.839,-0.129,-0.71,0.183,-0.039,9.472,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
118,2,-0.655,-0.734,-0.509,-0.745,0.157,-0.036,9.58,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
118.5,2,-0.686,-0.604,-0.826,-0.703,0.113,-0.019,9.727,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
119,2,-0.702,-0.465,-1.049,-0.593,0.073,-0.032,9.86,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
119.5,2,-0.697,-0.327,-1.16,-0.426,0.026,-0.111,9.999,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
120,2,-0.671,-0.208,-1.152,-0.226,-0.003,-0.139,10.082,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
120.5,2,-0.615,-0.113,-1.033,-0.019,-0.032,-0.19,10.149,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
121,2,-0.539,-0.052,-0.82,0.178,-0.053,-0.178,10.173,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
121.5,2,-0.444,-0.026,-0.542,0.342,-0.056,-0.157,10.159,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
122,2,-0.335,-0.034,-0.228,0.467,-0.05,-0.147,10.123,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
122.5,2,-0.212,-0.079,0.09,0.537,-0.033,-0.122,10.056,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
123,2.1,-0.09,-0.151,0.384,0.561,-0.011,-0.079,9.988,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
123.5,2.1,0.03,-0.243,0.628,0.525,0.032,-0.037,9.875,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
124,2.1,0.145,-0.347,0.8,0.447,0.058,0.018,9.801,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
124.5,2.1,0.25,-0.453,0.891,0.332,0.1,0.056,9.703,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
125,2.1,0.343,-0.549,0.897,0.197,0.12,0.119,9.652,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
125.5,2.1,0.42,-0.629,0.825,0.055,0.15,0.172,9.599,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
126,2.1,0.478,-0.689,0.685,-0.08,0.165,0.193,9.589,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
126.5,2.1,0.52,-0.723,0.497,-0.195,0.174,0.205,9.583,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
127,2.1,0.538,-0.729,0.279,-0.291,0.171,0.19,9.602,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
127.5,2.1,0.541,-0.71,0.052,-0.349,0.159,0.148,9.64,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
128,2.1,0.53,-0.668,-0.164,-0.38,0.148,0.108,9.675,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
128.5,2.1,0.497,-0.611,-0.353,-0.371,0.115,0.082,9.753,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
129,2.2,0.444,-0.545,-0.497,-0.332,0.092,0.025,9.805,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
129.5,2.2,0.372,-0.471,-0.589,-0.265,0.067,0.03,9.865,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
130,2.2,0.28,-0.405,-0.625,-0.187,0.056,-0.004,9.886,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
130.5,2.2,0.166,-0.345,-0.609,-0.103,0.031,-0.007,9.927,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
131,2.2,0.035,-0.295,-0.548,-0.025,0.029,-0.013,9.918,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
131.5,2.2,-0.109,-0.252,-0.454,0.043,0.023,0.001,9.925,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
132,2.2,-0.258,-0.22,-0.337,0.105,0.01,0.005,9.93,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
132.5,2.2,-0.405,-0.202,-0.203,0.163,0.002,-0.006,9.956,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
133,2.2,-0.537,-0.199,-0.058,0.225,-0.006,-0.003,9.981,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
133.5,2.2,-0.648,-0.216,0.095,0.279,-0.006,-0.068,9.997,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
134,2.2,-0.726,-0.253,0.25,0.328,0.003,-0.139,9.991,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
134.5,2.2,-0.772,-0.314,0.396,0.349,0.022,-0.171,9.952,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
135,2.3,-0.785,-0.39,0.518,0.342,0.042,-0.223,9.897,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
135.5,2.3,-0.77,-0.479,0.601,0.286,0.085,-0.245,9.791,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
136,2.3,-0.736,-0.567,0.628,0.192,0.113,-0.25,9.7,70,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,#NAME?,1000,1,2000,2,3000,3,4000,4
