Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
394,6.6,1.5,-1.4,1.514,0.735,0.079,0.001,9.837,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
394.5,6.6,1.4,-1.3,1.6,0.547,0.164,-0.012,9.651,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
395,6.6,1.3,-1.2,1.547,0.296,0.237,-0.025,9.486,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
395.5,6.6,1.2,-1.1,1.352,0.008,0.3,-0.035,9.337,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
396,6.6,1.1,-1,1.025,-0.303,0.347,-0.007,9.219,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
396.5,6.6,1,-0.9,0.585,-0.602,0.362,0.035,9.148,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
397,6.6,0.9,-0.8,0.066,-0.87,0.353,0.084,9.133,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
397.5,6.6,0.8,-0.7,-0.489,-1.067,0.303,0.138,9.204,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
398,6.6,0.7,-0.6,-1.029,-1.173,0.241,0.184,9.329,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
398.5,6.6,0.6,-0.5,-1.498,-1.156,0.136,0.171,9.557,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
399,6.7,0.5,-0.4,-1.839,-1.008,0.022,0.108,9.818,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
399.5,6.7,0.4,-0.3,-2.007,-0.739,-0.089,0.04,10.095,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
400,6.7,0.3,-0.2,-1.971,-0.372,-0.186,-0.058,10.348,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
400.5,6.7,0.4,-0.3,-1.728,0.041,-0.251,-0.116,10.526,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
401,6.7,0.5,-0.4,-1.298,0.459,-0.278,-0.121,10.625,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
401.5,6.7,0.6,-0.5,-0.727,0.82,-0.26,-0.119,10.612,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
402,6.7,0.7,-0.6,-0.079,1.093,-0.215,-0.109,10.53,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
402.5,6.7,0.8,-0.7,0.576,1.238,-0.137,-0.089,10.341,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
403,6.7,0.9,-0.8,1.162,1.236,-0.031,-0.041,10.097,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
403.5,6.7,1,-0.9,1.613,1.089,0.086,-0.011,9.809,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
404,6.7,1.1,-1,1.877,0.821,0.184,0.028,9.545,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
404.5,6.7,1.2,-1.1,1.929,0.464,0.269,0.097,9.308,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
405,6.8,1.3,-1.2,1.768,0.069,0.313,0.119,9.17,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
405.5,6.8,1.4,-1.3,1.422,-0.309,0.333,0.079,9.115,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
406,6.8,1.5,-1.4,0.941,-0.629,0.328,0,9.149,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
406.5,6.8,1.6,-1.5,0.389,-0.85,0.291,-0.059,9.263,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
407,6.8,1.7,-1.6,-0.168,-0.963,0.234,-0.113,9.426,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
407.5,6.8,1.8,-1.7,-0.667,-0.954,0.158,-0.123,9.641,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
408,6.8,1.9,-1.8,-1.056,-0.841,0.096,-0.108,9.83,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
408.5,6.8,2,-1.9,-1.3,-0.642,0.027,-0.047,10.021,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
409,6.8,2.1,-2,-1.384,-0.392,-0.022,-0.013,10.143,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
409.5,6.8,2.2,-2.1,-1.315,-0.121,-0.067,0.013,10.249,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
410,6.8,2.3,-2.2,-1.111,0.136,-0.082,0.019,10.258,330.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
410.5,6.8,2.2,-2.1,-0.811,0.349,-0.094,0.002,10.246,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
411,6.9,2.1,-2,-0.456,0.501,-0.076,0.006,10.156,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
411.5,6.9,2,-1.9,-0.093,0.578,-0.069,0.004,10.069,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
412,6.9,1.9,-1.8,0.242,0.592,-0.037,0.045,9.962,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
412.5,6.9,1.8,-1.7,0.516,0.543,0.002,0.051,9.856,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
413,6.9,1.7,-1.6,0.712,0.455,0.03,0.004,9.774,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
413.5,6.9,1.6,-1.5,0.818,0.324,0.083,-0.035,9.671,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
414,6.9,1.5,-1.4,0.832,0.178,0.121,-0.072,9.615,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
414.5,6.9,1.4,-1.3,0.76,0.016,0.165,-0.107,9.544,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
415,6.9,1.3,-1.2,0.613,-0.135,0.181,-0.108,9.541,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
415.5,6.9,1.2,-1.1,0.412,-0.267,0.209,-0.056,9.526,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
416,6.9,1.1,-1,0.182,-0.354,0.189,-0.043,9.608,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
416.5,6.9,1,-0.9,-0.046,-0.389,0.173,-0.036,9.678,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
417,7,0.9,-0.8,-0.245,-0.367,0.13,-0.055,9.798,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
417.5,7,0.8,-0.7,-0.388,-0.297,0.102,-0.052,9.877,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
418,7,0.7,-0.6,-0.467,-0.201,0.077,-0.009,9.943,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
418.5,7,0.6,-0.5,-0.48,-0.095,0.058,-0.006,9.968,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
419,7,0.5,-0.4,-0.438,-0.004,0.047,0.035,9.963,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
419.5,7,0.4,-0.3,-0.357,0.067,0.043,0.067,9.934,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
420,7,0.3,-0.2,-0.258,0.103,0.046,0.085,9.878,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
420.5,7,0.4,-0.3,-0.159,0.114,0.039,0.09,9.843,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
421,7,0.5,-0.4,-0.073,0.099,0.047,0.08,9.791,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
421.5,7,0.6,-0.5,-0.006,0.084,0.03,0.037,9.806,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
422,7,0.7,-0.6,0.047,0.074,0.023,-0.018,9.819,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
422.5,7,0.8,-0.7,0.09,0.081,0.012,-0.067,9.867,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
423,7.1,0.9,-0.8,0.133,0.103,0.013,-0.112,9.897,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
423.5,7.1,1,-0.9,0.18,0.134,0.01,-0.127,9.929,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
424,7.1,1.1,-1,0.234,0.168,0.021,-0.143,9.929,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
424.5,7.1,1.2,-1.1,0.29,0.188,0.037,-0.122,9.918,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
425,7.1,1.3,-1.2,0.34,0.191,0.065,-0.075,9.876,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
425.5,7.1,1.4,-1.3,0.37,0.159,0.101,0.003,9.807,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
426,7.1,1.5,-1.4,0.368,0.097,0.137,0.047,9.726,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
426.5,7.1,1.6,-1.5,0.324,0,0.164,0.116,9.642,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
427,7.1,1.7,-1.6,0.232,-0.107,0.176,0.145,9.602,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
427.5,7.1,1.8,-1.7,0.1,-0.215,0.196,0.123,9.572,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
428,7.1,1.9,-1.8,-0.059,-0.296,0.185,0.095,9.605,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
428.5,7.1,2,-1.9,-0.227,-0.351,0.184,0.052,9.625,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
429,7.2,2.1,-2,-0.384,-0.367,0.145,0.022,9.7,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
429.5,7.2,2.2,-2.1,-0.512,-0.349,0.121,-0.045,9.747,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
430,7.2,2.3,-2.2,-0.598,-0.295,0.07,-0.025,9.836,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
430.5,7.2,2.2,-2.1,-0.629,-0.209,0.033,-0.053,9.899,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
431,7.2,2.1,-2,-0.602,-0.104,-0.002,-0.049,9.964,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
431.5,7.2,2,-1.9,-0.516,0.02,-0.035,-0.029,10.017,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
432,7.2,1.9,-1.8,-0.377,0.142,-0.066,-0.01,10.063,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
432.5,7.2,1.8,-1.7,-0.196,0.26,-0.074,0.02,10.083,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
433,7.2,1.7,-1.6,0.012,0.355,-0.056,0.01,10.07,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
433.5,7.2,1.6,-1.5,0.231,0.432,-0.045,0.024,10.062,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
434,7.2,1.5,-1.4,0.443,0.473,-0.017,0.006,10.019,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
434.5,7.2,1.4,-1.3,0.629,0.48,0.02,-0.033,9.965,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
435,7.3,1.3,-1.2,0.771,0.435,0.077,-0.027,9.855,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
435.5,7.3,1.2,-1.1,0.851,0.351,0.115,-0.03,9.776,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
436,7.3,1.1,-1,0.856,0.22,0.175,-0.065,9.648,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
436.5,7.3,1,-0.9,0.78,0.061,0.196,-0.041,9.574,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
437,7.3,0.9,-0.8,0.625,-0.116,0.233,-0.04,9.481,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
437.5,7.3,0.8,-0.7,0.397,-0.297,0.241,-0.053,9.439,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
438,7.3,0.7,-0.6,0.116,-0.462,0.246,0.007,9.402,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
438.5,7.3,0.6,-0.5,-0.197,-0.592,0.214,0.048,9.442,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
439,7.3,0.5,-0.4,-0.51,-0.667,0.174,0.082,9.513,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
439.5,7.3,0.4,-0.3,-0.793,-0.679,0.131,0.138,9.626,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
440,7.3,0.3,-0.2,-1.009,-0.611,0.078,0.159,9.773,329.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
440.5,7.3,0.4,-0.3,-1.131,-0.471,0.01,0.09,9.942,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
441,7.4,0.5,-0.4,-1.137,-0.265,-0.056,0.032,10.103,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
441.5,7.4,0.6,-0.5,-1.021,-0.023,-0.104,0.008,10.233,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
442,7.4,0.7,-0.6,-0.788,0.235,-0.13,-0.071,10.314,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
442.5,7.4,0.8,-0.7,-0.463,0.463,-0.118,-0.128,10.306,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
443,7.4,0.9,-0.8,-0.082,0.637,-0.103,-0.153,10.263,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
443.5,7.4,1,-0.9,0.309,0.737,-0.063,-0.191,10.159,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
444,7.4,1.1,-1,0.667,0.753,-0.008,-0.149,10.019,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
444.5,7.4,1.2,-1.1,0.952,0.685,0.059,-0.082,9.857,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
445,7.4,1.3,-1.2,1.132,0.543,0.116,-0.035,9.71,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
445.5,7.4,1.4,-1.3,1.191,0.352,0.165,-0.024,9.585,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
446,7.4,1.5,-1.4,1.129,0.135,0.205,-0.044,9.495,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
446.5,7.4,1.6,-1.5,0.958,-0.077,0.223,-0.004,9.458,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
447,7.5,1.7,-1.6,0.703,-0.268,0.226,0.028,9.453,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
447.5,7.5,1.8,-1.7,0.394,-0.421,0.22,0.105,9.475,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
448,7.5,1.9,-1.8,0.062,-0.529,0.194,0.16,9.517,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
448.5,7.5,2,-1.9,-0.262,-0.586,0.159,0.232,9.585,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
449,7.5,2.1,-2,-0.552,-0.601,0.14,0.248,9.637,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
449.5,7.5,2.2,-2.1,-0.79,-0.574,0.11,0.224,9.708,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
450,7.5,2.3,-2.2,-0.961,-0.509,0.077,0.162,9.778,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
450.5,7.5,2.2,-2.1,-1.056,-0.409,0.027,0.092,9.874,328.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
451,7.5,2.1,-2,-1.066,-0.274,-0.002,0.037,9.957,328.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
451.5,7.5,2,-1.9,-0.99,-0.111,-0.037,-0.018,10.052,328.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
452,7.5,1.9,-1.8,-0.829,0.071,-0.061,-0.044,10.13,328.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
452.5,7.5,1.8,-1.7,-0.593,0.25,-0.064,-0.106,10.172,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
453,7.6,1.7,-1.6,-0.302,0.415,-0.059,-0.119,10.19,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
453.5,7.6,1.6,-1.5,0.021,0.541,-0.037,-0.111,10.16,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
454,7.6,1.5,-1.4,0.347,0.628,-0.03,-0.088,10.127,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
454.5,7.6,1.4,-1.3,0.649,0.66,0.004,-0.031,10.04,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
455,7.6,1.3,-1.2,0.901,0.637,0.033,-0.015,9.951,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
455.5,7.6,1.2,-1.1,1.081,0.56,0.067,-0.027,9.834,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
456,7.6,1.1,-1,1.17,0.428,0.103,-0.011,9.721,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
456.5,7.6,1,-0.9,1.157,0.25,0.158,0.027,9.582,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
457,7.6,0.9,-0.8,1.036,0.035,0.198,0.028,9.465,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
457.5,7.6,0.8,-0.7,0.813,-0.192,0.222,-0.012,9.386,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
458,7.6,0.7,-0.6,0.506,-0.404,0.224,-0.04,9.366,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
458.5,7.6,0.6,-0.5,0.146,-0.574,0.216,-0.063,9.394,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
459,7.7,0.5,-0.4,-0.231,-0.686,0.197,-0.051,9.467,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
459.5,7.7,0.4,-0.3,-0.587,-0.729,0.164,-0.017,9.567,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
460,7.7,0.3,-0.2,-0.887,-0.702,0.121,-0.017,9.691,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
460.5,7.7,0.4,-0.3,-1.103,-0.61,0.074,-0.014,9.818,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
461,7.7,0.5,-0.4,-1.216,-0.46,0.023,-0.025,9.951,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
461.5,7.7,0.6,-0.5,-1.215,-0.273,-0.017,-0.021,10.055,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
