Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
165.5,2.8,0.137,-0.374,0.282,-0.049,0.083,-0.156,9.773,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
166,2.8,0.188,-0.38,0.21,-0.056,0.055,-0.107,9.82,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
166.5,2.8,0.231,-0.401,0.148,-0.044,0.042,-0.018,9.854,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
167,2.8,0.263,-0.435,0.097,-0.038,0.065,0.077,9.819,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
167.5,2.8,0.282,-0.474,0.051,-0.041,0.071,0.145,9.808,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
168,2.8,0.29,-0.516,0.008,-0.054,0.084,0.201,9.776,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
168.5,2.8,0.28,-0.551,-0.037,-0.073,0.09,0.219,9.77,328.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
169,2.8,0.248,-0.573,-0.085,-0.094,0.109,0.192,9.748,328.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
169.5,2.8,0.19,-0.58,-0.134,-0.113,0.106,0.191,9.759,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
170,2.8,0.104,-0.568,-0.18,-0.12,0.11,0.174,9.771,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
170.5,2.8,-0.012,-0.539,-0.219,-0.116,0.099,0.097,9.8,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
171,2.9,-0.153,-0.498,-0.241,-0.092,0.085,0.013,9.833,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
171.5,2.9,-0.311,-0.449,-0.243,-0.059,0.072,-0.075,9.859,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
172,2.9,-0.472,-0.398,-0.224,-0.017,0.058,-0.177,9.88,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
172.5,2.9,-0.612,-0.352,-0.186,0.017,0.055,-0.251,9.866,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
173,2.9,-0.721,-0.309,-0.136,0.044,0.047,-0.25,9.856,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
173.5,2.9,-0.787,-0.28,-0.084,0.046,0.058,-0.222,9.811,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
174,2.9,-0.807,-0.254,-0.041,0.037,0.06,-0.163,9.791,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
174.5,2.9,-0.782,-0.234,-0.012,0.008,0.076,-0.103,9.741,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
175,2.9,-0.722,-0.215,-0.002,-0.024,0.077,-0.039,9.74,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
175.5,2.9,-0.639,-0.203,-0.009,-0.056,0.08,-0.009,9.731,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
176,2.9,-0.544,-0.19,-0.026,-0.071,0.068,-0.019,9.784,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
176.5,2.9,-0.448,-0.184,-0.038,-0.051,0.05,-0.086,9.844,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
177,3,-0.365,-0.192,-0.03,0.008,0.009,-0.183,9.951,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
177.5,3,-0.299,-0.221,0.014,0.103,-0.013,-0.258,10.032,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
178,3,-0.25,-0.275,0.1,0.212,-0.03,-0.272,10.09,329.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
178.5,3,-0.218,-0.351,0.224,0.318,-0.019,-0.235,10.108,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
179,3,-0.201,-0.449,0.372,0.405,-0.007,-0.175,10.094,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
179.5,3,-0.193,-0.565,0.526,0.455,0.022,-0.061,10.04,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
180,3,-0.195,-0.69,0.66,0.444,0.078,0.016,9.923,329.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
180.5,3,-0.201,-0.81,0.743,0.366,0.126,0.065,9.781,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
181,3,-0.21,-0.908,0.75,0.216,0.192,0.123,9.607,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
181.5,3,-0.218,-0.972,0.661,0.013,0.225,0.138,9.461,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
182,3,-0.218,-0.982,0.47,-0.231,0.264,0.131,9.314,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
182.5,3,-0.206,-0.934,0.181,-0.487,0.264,0.132,9.233,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
183,3.1,-0.183,-0.823,-0.185,-0.72,0.258,0.14,9.21,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
183.5,3.1,-0.148,-0.652,-0.591,-0.892,0.221,0.108,9.279,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
184,3.1,-0.096,-0.434,-0.989,-0.968,0.159,0.079,9.429,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
184.5,3.1,-0.033,-0.194,-1.324,-0.931,0.086,0.021,9.644,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
185,3.1,0.036,0.045,-1.545,-0.768,-0.009,-0.05,9.904,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
185.5,3.1,0.102,0.255,-1.608,-0.495,-0.099,-0.119,10.167,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
186,3.1,0.156,0.406,-1.49,-0.137,-0.175,-0.154,10.407,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
186.5,3.1,0.188,0.473,-1.19,0.257,-0.21,-0.142,10.553,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
187,3.1,0.188,0.447,-0.731,0.642,-0.234,-0.109,10.63,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
187.5,3.1,0.157,0.326,-0.163,0.954,-0.202,-0.057,10.579,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
188,3.1,0.101,0.122,0.45,1.174,-0.168,-0.007,10.484,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
188.5,3.1,0.016,-0.144,1.042,1.26,-0.077,0.028,10.26,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
189,3.2,-0.084,-0.441,1.54,1.207,0.013,0.077,10.032,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
189.5,3.2,-0.194,-0.741,1.888,1.015,0.143,0.064,9.723,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
190,3.2,-0.304,-1.002,2.039,0.706,0.232,0.048,9.472,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
190.5,3.2,-0.399,-1.203,1.975,0.317,0.332,0.041,9.216,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
191,3.2,-0.47,-1.314,1.697,-0.119,0.388,0.022,9.047,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
191.5,3.2,-0.518,-1.325,1.231,-0.545,0.424,0.004,8.946,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
192,3.2,-0.538,-1.234,0.624,-0.922,0.399,-0.037,8.954,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
192.5,3.2,-0.539,-1.051,-0.055,-1.183,0.325,-0.07,9.099,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
193,3.2,-0.532,-0.799,-0.726,-1.306,0.226,-0.101,9.315,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
193.5,3.2,-0.519,-0.506,-1.308,-1.259,0.096,-0.129,9.62,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
194,3.2,-0.511,-0.212,-1.729,-1.059,-0.029,-0.138,9.927,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
194.5,3.2,-0.503,0.045,-1.939,-0.73,-0.141,-0.155,10.229,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
195,3.3,-0.499,0.239,-1.918,-0.325,-0.208,-0.161,10.433,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
195.5,3.3,-0.488,0.347,-1.676,0.104,-0.246,-0.149,10.57,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
196,3.3,-0.466,0.363,-1.251,0.494,-0.231,-0.119,10.574,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
196.5,3.3,-0.431,0.287,-0.706,0.801,-0.194,-0.084,10.504,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
197,3.3,-0.385,0.136,-0.113,0.983,-0.108,-0.056,10.321,329.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
197.5,3.3,-0.328,-0.067,0.449,1.03,-0.011,-0.026,10.105,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
198,3.3,-0.268,-0.29,0.915,0.945,0.081,-0.014,9.86,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
198.5,3.3,-0.209,-0.506,1.234,0.749,0.164,-0.019,9.643,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
199,3.3,-0.157,-0.69,1.38,0.479,0.238,0.001,9.449,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
199.5,3.3,-0.111,-0.819,1.348,0.169,0.281,0.014,9.325,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
200,3.3,-0.078,-0.886,1.159,-0.129,0.295,0.035,9.277,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
200.5,3.3,-0.056,-0.882,0.849,-0.385,0.273,0.029,9.308,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
201,3.4,-0.04,-0.822,0.471,-0.561,0.231,0.003,9.41,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
201.5,3.4,-0.031,-0.712,0.078,-0.646,0.173,-0.013,9.552,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
202,3.4,-0.023,-0.576,-0.274,-0.629,0.102,-0.013,9.735,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
202.5,3.4,-0.017,-0.436,-0.544,-0.529,0.04,-0.013,9.894,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
203,3.4,-0.014,-0.311,-0.705,-0.364,-0.023,0.01,10.04,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
203.5,3.4,-0.018,-0.219,-0.748,-0.17,-0.055,0.034,10.116,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
204,3.4,-0.025,-0.169,-0.683,0.024,-0.075,0.03,10.16,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
204.5,3.4,-0.036,-0.163,-0.532,0.19,-0.065,0.007,10.134,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
205,3.4,-0.047,-0.198,-0.33,0.308,-0.045,-0.018,10.082,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
205.5,3.4,-0.055,-0.263,-0.11,0.364,0.002,-0.04,9.973,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
206,3.4,-0.061,-0.347,0.089,0.351,0.058,-0.023,9.85,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
206.5,3.4,-0.067,-0.431,0.236,0.272,0.12,-0.003,9.71,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
207,3.5,-0.077,-0.502,0.309,0.139,0.174,0.025,9.591,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
207.5,3.5,-0.095,-0.546,0.298,-0.018,0.209,0.064,9.509,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
208,3.5,-0.124,-0.55,0.209,-0.178,0.22,0.08,9.481,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
208.5,3.5,-0.168,-0.517,0.063,-0.302,0.203,0.08,9.522,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
209,3.5,-0.219,-0.45,-0.107,-0.368,0.16,0.04,9.621,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
209.5,3.5,-0.276,-0.363,-0.264,-0.354,0.096,-0.025,9.773,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
210,3.5,-0.334,-0.272,-0.369,-0.266,0.029,-0.097,9.935,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
210.5,3.5,-0.389,-0.197,-0.395,-0.106,-0.041,-0.144,10.098,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
211,3.5,-0.43,-0.153,-0.327,0.088,-0.081,-0.149,10.198,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
211.5,3.5,-0.456,-0.15,-0.172,0.29,-0.111,-0.165,10.265,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
212,3.5,-0.461,-0.196,0.053,0.46,-0.09,-0.164,10.232,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
212.5,3.5,-0.449,-0.282,0.309,0.568,-0.063,-0.163,10.158,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
213,3.6,-0.418,-0.402,0.557,0.599,0.001,-0.166,10.015,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
213.5,3.6,-0.374,-0.538,0.754,0.541,0.069,-0.122,9.854,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
214,3.6,-0.32,-0.677,0.867,0.41,0.131,-0.058,9.683,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
214.5,3.6,-0.259,-0.796,0.873,0.211,0.186,-0.014,9.523,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
215,3.6,-0.195,-0.881,0.763,-0.029,0.24,0.004,9.378,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
215.5,3.6,-0.131,-0.916,0.537,-0.297,0.28,0.03,9.259,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
216,3.6,-0.072,-0.894,0.212,-0.555,0.291,0.066,9.216,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
216.5,3.6,-0.023,-0.807,-0.182,-0.775,0.297,0.106,9.218,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
217,3.6,0.014,-0.66,-0.603,-0.915,0.251,0.119,9.339,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
217.5,3.6,0.033,-0.469,-0.996,-0.956,0.193,0.139,9.496,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
218,3.6,0.038,-0.253,-1.31,-0.875,0.091,0.164,9.752,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
218.5,3.6,0.023,-0.04,-1.492,-0.67,-0.008,0.11,10.003,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
219,3.7,-0.003,0.141,-1.503,-0.35,-0.143,-0.001,10.314,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
219.5,3.7,-0.037,0.264,-1.321,0.041,-0.208,-0.085,10.505,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
220,3.7,-0.064,0.314,-0.957,0.458,-0.279,-0.155,10.693,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
220.5,3.7,-0.07,0.274,-0.438,0.852,-0.271,-0.215,10.701,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
221,3.7,-0.047,0.15,0.174,1.15,-0.246,-0.257,10.643,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
221.5,3.7,0.005,-0.055,0.812,1.34,-0.175,-0.232,10.48,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
222,3.7,0.084,-0.321,1.395,1.354,-0.047,-0.17,10.18,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
222.5,3.7,0.174,-0.613,1.845,1.219,0.063,-0.072,9.888,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
223,3.7,0.265,-0.9,2.097,0.902,0.227,0.021,9.47,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
223.5,3.7,0.34,-1.141,2.103,0.462,0.327,0.119,9.164,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
224,3.7,0.39,-1.308,1.848,-0.08,0.448,0.194,8.816,330.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
224.5,3.7,0.407,-1.369,1.341,-0.636,0.471,0.256,8.694,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
225,3.8,0.384,-1.315,0.638,-1.145,0.496,0.331,8.615,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
225.5,3.8,0.325,-1.144,-0.186,-1.527,0.414,0.391,8.801,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
226,3.8,0.239,-0.875,-1.022,-1.722,0.327,0.408,9.045,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
226.5,3.8,0.134,-0.54,-1.768,-1.707,0.17,0.323,9.459,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
227,3.8,0.021,-0.184,-2.316,-1.457,-0.005,0.181,9.903,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
227.5,3.8,-0.084,0.148,-2.59,-1.015,-0.177,-0.045,10.375,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
228,3.8,-0.173,0.413,-2.538,-0.407,-0.305,-0.248,10.778,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
228.5,3.8,-0.235,0.573,-2.157,0.253,-0.375,-0.348,11.023,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
229,3.8,-0.262,0.605,-1.492,0.902,-0.41,-0.393,11.15,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
229.5,3.8,-0.252,0.507,-0.624,1.423,-0.357,-0.4,11.042,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
230,3.8,-0.215,0.292,0.334,1.781,-0.298,-0.387,10.858,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
230.5,3.8,-0.155,-0.02,1.265,1.908,-0.142,-0.312,10.459,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
231,3.9,-0.087,-0.382,2.046,1.798,0,-0.183,10.05,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
231.5,3.9,-0.017,-0.755,2.58,1.457,0.174,-0.082,9.543,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
232,3.9,0.05,-1.084,2.791,0.923,0.329,0.041,9.11,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
232.5,3.9,0.113,-1.334,2.656,0.278,0.448,0.14,8.738,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
