Time(s),Time(m),"Roll (deg, +ve R)","Pitch (deg, +ve UP)",Heave (m),Heave Velocity (m/s),AX (m/s^2),AY (m/s^2),AZ (m/s^2),Vessel heading (degT),SOG (knots),COG (M deg),STATUS_MRU (1=OK),STATUS_GYRO (1=OK),STATUS_WIND (1=OK),STATUS_GPS (SOG_VOG) (1=OK),GPS Lat,GPS Lon,Visibility,Air Pressure,Air Temperature,Air Humidity,WX code,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct,Cloud layer 1 altitude,Cloud layer 1 oct
229,3.8,0.2,0.22,-0.746,0.451,-0.205,-0.1965,5.575,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
229.5,3.8,0.1,0.11,-0.312,0.7115,-0.1785,-0.2,5.521,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
230,3.8,0,0,0.167,0.8905,-0.149,-0.1935,5.429,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
230.5,3.8,-0.1,-0.11,0.6325,0.954,-0.071,-0.156,5.2295,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
231,3.9,-0.2,-0.22,1.023,0.899,0,-0.0915,5.025,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
231.5,3.9,-0.3,-0.33,1.29,0.7285,0.087,-0.041,4.7715,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
232,3.9,-0.4,-0.44,1.3955,0.4615,0.1645,0.0205,4.555,330.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
232.5,3.9,-0.5,-0.55,1.328,0.139,0.224,0.07,4.369,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
233,3.9,-0.6,-0.66,1.0925,-0.206,0.252,0.109,4.2665,330.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
233.5,3.9,-0.7,-0.77,0.721,-0.5165,0.2545,0.145,4.246,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
234,3.9,-0.8,-0.88,0.261,-0.7645,0.232,0.164,4.307,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
234.5,3.9,-0.9,-0.99,-0.229,-0.907,0.178,0.1735,4.4565,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
235,3.9,-1,-1.1,-0.6865,-0.942,0.1205,0.1545,4.6315,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
235.5,3.9,-0.9,-0.99,-1.0575,-0.8605,0.043,0.1305,4.854,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
236,3.9,-0.8,-0.88,-1.298,-0.683,-0.0145,0.096,5.046,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
236.5,3.9,-0.7,-0.77,-1.3845,-0.4285,-0.0835,0.0455,5.248,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
237,4,-0.6,-0.66,-1.308,-0.1335,-0.124,-0.011,5.37,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
237.5,4,-0.5,-0.55,-1.083,0.1695,-0.1525,-0.041,5.4615,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
238,4,-0.4,-0.44,-0.7375,0.449,-0.1625,-0.0455,5.4765,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
238.5,4,-0.3,-0.33,-0.314,0.6685,-0.153,-0.055,5.4355,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
239,4,-0.2,-0.22,0.139,0.8115,-0.1195,-0.051,5.336,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
239.5,4,-0.1,-0.11,0.57,0.8605,-0.067,-0.0405,5.188,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
240,4,0,0,0.9315,0.815,-0.007,-0.0345,5.0205,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
240.5,4,0.1,0.11,1.185,0.679,0.061,-0.032,4.8345,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
241,4,0.2,0.22,1.3045,0.475,0.1135,-0.028,4.6775,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
241.5,4,0.3,0.33,1.281,0.2255,0.1685,-0.0265,4.541,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
242,4,0.4,0.44,1.1215,-0.038,0.1955,-0.018,4.4635,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
242.5,4,0.5,0.55,0.849,-0.2865,0.209,0.0065,4.4235,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
243,4.1,0.6,0.66,0.495,-0.495,0.2,0.0395,4.449,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
243.5,4.1,0.7,0.77,0.101,-0.6445,0.182,0.0675,4.5055,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
244,4.1,0.8,0.88,-0.2925,-0.724,0.1415,0.102,4.6105,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
244.5,4.1,0.9,0.99,-0.6435,-0.725,0.096,0.1185,4.7385,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
245,4.1,1,1.1,-0.919,-0.6545,0.047,0.126,4.8715,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
245.5,4.1,0.9,0.99,-1.093,-0.5185,-0.008,0.116,5.0185,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
246,4.1,0.8,0.88,-1.1505,-0.333,-0.0525,0.087,5.143,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
246.5,4.1,0.7,0.77,-1.0885,-0.119,-0.0855,0.0595,5.231,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
247,4.1,0.6,0.66,-0.9195,0.0935,-0.1015,0.0255,5.28,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
247.5,4.1,0.5,0.55,-0.6665,0.2855,-0.1025,-0.017,5.288,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
248,4.1,0.4,0.44,-0.359,0.4375,-0.086,-0.057,5.2535,331.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
248.5,4.1,0.3,0.33,-0.0315,0.5375,-0.0615,-0.078,5.196,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
249,4.2,0.2,0.22,0.284,0.583,-0.0305,-0.0865,5.1165,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
249.5,4.2,0.1,0.11,0.5585,0.573,0.0045,-0.101,5.0285,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
250,4.2,0,0,0.769,0.514,0.0375,-0.106,4.938,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
250.5,4.2,-0.1,-0.11,0.901,0.413,0.0705,-0.097,4.8455,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
251,4.2,-0.2,-0.22,0.946,0.2785,0.1015,-0.0635,4.7545,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
251.5,4.2,-0.3,-0.33,0.902,0.1205,0.122,-0.0255,4.6795,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
252,4.2,-0.4,-0.44,0.775,-0.0455,0.131,0.024,4.625,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
252.5,4.2,-0.5,-0.55,0.5775,-0.206,0.1405,0.071,4.5925,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
253,4.2,-0.6,-0.66,0.33,-0.345,0.1365,0.126,4.592,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
253.5,4.2,-0.7,-0.77,0.0545,-0.4545,0.131,0.164,4.6095,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
254,4.2,-0.8,-0.88,-0.2245,-0.5225,0.115,0.17,4.6665,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
254.5,4.2,-0.9,-0.99,-0.48,-0.54,0.09,0.1535,4.7455,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
255,4.3,-1,-1.1,-0.687,-0.5005,0.0585,0.1345,4.8535,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
255.5,4.3,-0.9,-0.99,-0.823,-0.4075,0.0225,0.1035,4.9655,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
256,4.3,-0.8,-0.88,-0.8735,-0.2705,-0.017,0.056,5.0745,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
256.5,4.3,-0.7,-0.77,-0.8335,-0.1065,-0.0465,0.016,5.158,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
257,4.3,-0.6,-0.66,-0.7075,0.0675,-0.0655,-0.015,5.2155,331.37,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
257.5,4.3,-0.5,-0.55,-0.509,0.2325,-0.0755,-0.0215,5.243,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
258,4.3,-0.4,-0.44,-0.26,0.373,-0.071,-0.026,5.2315,331.17,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
258.5,4.3,-0.3,-0.33,0.013,0.4705,-0.0545,-0.027,5.1835,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
259,4.3,-0.2,-0.22,0.281,0.518,-0.026,-0.017,5.1125,331.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
259.5,4.3,-0.1,-0.11,0.515,0.5085,0.008,-0.002,5.0095,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
260,4.3,0,0,0.6915,0.4455,0.0375,0.0075,4.907,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
260.5,4.3,0.1,0.11,0.7905,0.3305,0.076,0.004,4.789,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
261,4.4,0.2,0.22,0.8015,0.181,0.1025,0.009,4.699,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
261.5,4.4,0.3,0.33,0.7245,0.014,0.1305,0.0075,4.625,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
262,4.4,0.4,0.44,0.5705,-0.1495,0.138,0.0055,4.5995,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
262.5,4.4,0.5,0.55,0.3585,-0.2905,0.1355,0.0145,4.6055,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
263,4.4,0.6,0.66,0.114,-0.394,0.1265,0.023,4.6485,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
263.5,4.4,0.7,0.77,-0.133,-0.446,0.101,0.0345,4.7215,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
264,4.4,0.8,0.88,-0.356,-0.448,0.0765,0.0365,4.805,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
264.5,4.4,0.9,0.99,-0.5295,-0.3975,0.04,0.043,4.908,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
265,4.4,1,1.1,-0.6375,-0.308,0.017,0.049,4.9885,330.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
265.5,4.4,0.9,0.99,-0.6725,-0.191,-0.0085,0.0465,5.0625,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
266,4.4,0.8,0.88,-0.6355,-0.066,-0.0175,0.0495,5.093,330.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
266.5,4.4,0.7,0.77,-0.537,0.0545,-0.0275,0.0345,5.1185,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
267,4.5,0.6,0.66,-0.3915,0.16,-0.025,0.0175,5.1085,330.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
267.5,4.5,0.5,0.55,-0.218,0.239,-0.024,-0.0005,5.0915,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
268,4.5,0.4,0.44,-0.036,0.29,-0.012,-0.0345,5.0515,330.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
268.5,4.5,0.3,0.33,0.136,0.3075,0.0015,-0.0635,5.005,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
269,4.5,0.2,0.22,0.284,0.2985,0.0125,-0.091,4.96,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
269.5,4.5,0.1,0.11,0.396,0.263,0.029,-0.09,4.915,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
270,4.5,0,0,0.466,0.2115,0.046,-0.0685,4.878,330.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
270.5,4.5,-0.1,-0.11,0.491,0.145,0.061,-0.0515,4.838,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
271,4.5,-0.2,-0.22,0.4735,0.0745,0.066,-0.015,4.8205,330.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
271.5,4.5,-0.3,-0.33,0.4185,0.003,0.078,0.027,4.7975,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
272,4.5,-0.4,-0.44,0.3325,-0.0645,0.085,0.0475,4.7885,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
272.5,4.5,-0.5,-0.55,0.224,-0.1255,0.09,0.059,4.7785,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
273,4.6,-0.6,-0.66,0.102,-0.173,0.08,0.08,4.794,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
273.5,4.6,-0.7,-0.77,-0.0225,-0.204,0.0735,0.0835,4.813,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
274,4.6,-0.8,-0.88,-0.1385,-0.2135,0.063,0.093,4.8465,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
274.5,4.6,-0.9,-0.99,-0.235,-0.2,0.0485,0.097,4.888,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
275,4.6,-1,-1.1,-0.303,-0.166,0.033,0.0965,4.933,329.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
275.5,4.6,-0.9,-0.99,-0.3375,-0.1185,0.025,0.092,4.958,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
276,4.6,-0.8,-0.88,-0.339,-0.069,0.0215,0.1025,4.969,329.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
276.5,4.6,-0.7,-0.77,-0.314,-0.026,0.028,0.0895,4.9575,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
277,4.6,-0.6,-0.66,-0.272,0.0005,0.0345,0.068,4.938,329.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
277.5,4.6,-0.5,-0.55,-0.222,0.0155,0.041,0.025,4.9175,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
278,4.6,-0.4,-0.44,-0.1725,0.0185,0.0415,-0.0205,4.903,329.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
278.5,4.6,-0.3,-0.33,-0.126,0.0215,0.0355,-0.057,4.9045,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
279,4.7,-0.2,-0.22,-0.083,0.0245,0.032,-0.0675,4.911,329.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
279.5,4.7,-0.1,-0.11,-0.041,0.0375,0.0155,-0.059,4.9395,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
280,4.7,0,0,0.0045,0.061,0.0045,-0.0525,4.967,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
280.5,4.7,0.1,0.11,0.0575,0.0995,-0.019,-0.012,5.017,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
281,4.7,0.2,0.22,0.124,0.15,-0.0285,0.0135,5.049,329.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
281.5,4.7,0.3,0.33,0.203,0.202,-0.0305,0.0295,5.0665,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
282,4.7,0.4,0.44,0.2905,0.2435,-0.0215,0.037,5.0535,328.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
282.5,4.7,0.5,0.55,0.3745,0.259,0.0015,0.011,5.014,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
283,4.7,0.6,0.66,0.441,0.244,0.0335,-0.001,4.9505,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
283.5,4.7,0.7,0.77,0.4745,0.1845,0.0825,-0.0045,4.846,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
284,4.7,0.8,0.88,0.459,0.0865,0.116,-0.0055,4.753,328.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
284.5,4.7,0.9,0.99,0.384,-0.0465,0.146,-0.0085,4.6525,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
285,4.8,1,1.1,0.2485,-0.1905,0.156,-0.014,4.606,328.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
285.5,4.8,0.9,0.99,0.0625,-0.327,0.1615,-0.039,4.579,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
286,4.8,0.8,0.88,-0.1545,-0.431,0.137,-0.064,4.619,328.57,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
286.5,4.8,0.7,0.77,-0.3745,-0.484,0.104,-0.0855,4.6905,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
287,4.8,0.6,0.66,-0.569,-0.4765,0.0525,-0.0735,4.81,328.47,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
287.5,4.8,0.5,0.55,-0.7075,-0.402,0.0065,-0.045,4.937,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
288,4.8,0.4,0.44,-0.7685,-0.274,-0.0415,-0.022,5.07,328.27,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
288.5,4.8,0.3,0.33,-0.738,-0.1015,-0.0775,0.0085,5.182,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
289,4.8,0.2,0.22,-0.6165,0.0855,-0.098,0.021,5.2535,328.07,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
289.5,4.8,0.1,0.11,-0.4155,0.269,-0.106,0.0235,5.286,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
290,4.8,0,0,-0.159,0.419,-0.0955,-0.002,5.266,327.97,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
290.5,4.8,-0.1,-0.11,0.1225,0.524,-0.076,-0.0235,5.2135,327.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
291,4.9,-0.2,-0.22,0.3965,0.5645,-0.0365,-0.02,5.1075,327.87,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
291.5,4.9,-0.3,-0.33,0.6285,0.5385,0.007,-0.022,4.9925,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
292,4.9,-0.4,-0.44,0.791,0.4485,0.057,-0.007,4.855,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
292.5,4.9,-0.5,-0.55,0.863,0.306,0.1015,0.0145,4.737,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
293,4.9,-0.6,-0.66,0.8375,0.128,0.14,0.0315,4.632,327.77,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
293.5,4.9,-0.7,-0.77,0.7155,-0.0645,0.166,0.0635,4.566,327.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
294,4.9,-0.8,-0.88,0.5125,-0.2485,0.1815,0.0805,4.531,327.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
294.5,4.9,-0.9,-0.99,0.251,-0.4055,0.173,0.0915,4.546,327.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
295,4.9,-1,-1.1,-0.0395,-0.515,0.153,0.0925,4.5975,327.67,0,0,1,1,1,1,59.60151,5.4591311,3000,1005,20,80,+SHRA,1000,1,2000,2,3000,3,4000,4
