Time(s),Time(m),Wind Speed (knots @h.anem),Wind Direction (Relative to vessel long. axis@h.anem),,,
1667.25,27.8,32.28,3.8,,,
1667.5,27.8,32.28,3.8,,,
1667.75,27.8,33.2,2.1,,,
1668,27.8,33.2,2.1,,,
1668.25,27.8,34.12,2.1,,,
1668.5,27.8,34.12,2.1,,,
1668.75,27.8,34.12,358.8,,,
1669,27.8,34.12,358.8,,,
1669.25,27.8,33.2,0.5,,,
1669.5,27.8,33.2,0.5,,,
1669.75,27.8,32.28,2.7,,,
1670,27.8,32.28,2.7,,,
1670.25,27.8,33.2,1.8,,,
1670.5,27.8,33.2,1.8,,,
1670.75,27.8,32.28,2.1,,,
1671,27.9,32.28,2.1,,,
1671.25,27.9,31.35,1.6,,,
1671.5,27.9,31.35,1.6,,,
1671.75,27.9,31.35,2.8,,,
1672,27.9,31.35,2.8,,,
1672.25,27.9,32.28,4.3,,,
1672.5,27.9,32.28,4.3,,,
1672.75,27.9,31.35,4,,,
1673,27.9,31.35,4,,,
1673.25,27.9,31.35,2.1,,,
1673.5,27.9,31.35,2.1,,,
1673.75,27.9,32.28,2.1,,,
1674,27.9,32.28,2.1,,,
1674.25,27.9,31.35,3.6,,,
1674.5,27.9,31.35,3.6,,,
1674.75,27.9,31.35,4.6,,,
1675,27.9,31.35,4.6,,,
1675.25,27.9,30.43,0,,,
1675.5,27.9,30.43,0,,,
1675.75,27.9,30.43,1.9,,,
1676,27.9,30.43,1.9,,,
1676.25,27.9,32.28,2.6,,,
1676.5,27.9,32.28,2.6,,,
1676.75,27.9,32.28,3.6,,,
1677,28.0,32.28,3.6,,,
1677.25,28.0,33.2,356.9,,,
1677.5,28.0,33.2,356.9,,,
1677.75,28.0,33.2,2,,,
1678,28.0,33.2,2,,,
1678.25,28.0,33.2,5.5,,,
1678.5,28.0,33.2,5.5,,,
1678.75,28.0,32.28,1.8,,,
1679,28.0,32.28,1.8,,,
1679.25,28.0,32.28,3.5,,,
1679.5,28.0,32.28,3.5,,,
1679.75,28.0,33.2,2.1,,,
1680,28.0,33.2,2.1,,,
1680.25,28.0,33.2,5.5,,,
1680.5,28.0,33.2,5.5,,,
1680.75,28.0,35.04,6.3,,,
1681,28.0,35.04,6.3,,,
1681.25,28.0,34.12,1.8,,,
1681.5,28.0,34.12,1.8,,,
1681.75,28.0,33.2,7.1,,,
1682,28.0,33.2,7.1,,,
1682.25,28.0,33.2,9.4,,,
1682.5,28.0,33.2,9.4,,,
1682.75,28.0,32.28,3.6,,,
1683,28.1,32.28,3.6,,,
1683.25,28.1,31.35,6.2,,,
1683.5,28.1,31.35,6.2,,,
1683.75,28.1,32.28,5.9,,,
1684,28.1,32.28,5.9,,,
1684.25,28.1,32.28,9.8,,,
1684.5,28.1,32.28,9.8,,,
1684.75,28.1,33.2,10.1,,,
1685,28.1,33.2,10.1,,,
1685.25,28.1,33.2,9.1,,,
1685.5,28.1,33.2,9.1,,,
1685.75,28.1,33.2,11.4,,,
1686,28.1,33.2,11.4,,,
1686.25,28.1,32.28,9.6,,,
1686.5,28.1,32.28,9.6,,,
1686.75,28.1,32.28,13.1,,,
1687,28.1,32.28,13.1,,,
1687.25,28.1,30.43,13.2,,,
1687.5,28.1,30.43,13.2,,,
1687.75,28.1,31.35,12.4,,,
1688,28.1,31.35,12.4,,,
1688.25,28.1,30.43,10.9,,,
1688.5,28.1,30.43,10.9,,,
1688.75,28.1,30.43,9.8,,,
1689,28.2,30.43,9.8,,,
1689.25,28.2,30.43,14.9,,,
1689.5,28.2,30.43,14.9,,,
1689.75,28.2,30.43,15.2,,,
1690,28.2,30.43,15.2,,,
1690.25,28.2,30.43,16,,,
1690.5,28.2,30.43,16,,,
1690.75,28.2,30.43,8.5,,,
1691,28.2,30.43,8.5,,,
1691.25,28.2,29.33,2.9,,,
1691.5,28.2,29.33,2.9,,,
1691.75,28.2,30.43,2.6,,,
1692,28.2,30.43,2.6,,,
1692.25,28.2,29.33,7.6,,,
1692.5,28.2,29.33,7.6,,,
1692.75,28.2,32.28,4.2,,,
1693,28.2,32.28,4.2,,,
1693.25,28.2,32.28,6.6,,,
1693.5,28.2,32.28,6.6,,,
1693.75,28.2,33.2,8.6,,,
1694,28.2,33.2,8.6,,,
1694.25,28.2,32.28,11.5,,,
1694.5,28.2,32.28,11.5,,,
1694.75,28.2,31.35,12.6,,,
1695,28.3,31.35,12.6,,,
1695.25,28.3,30.43,12.2,,,
1695.5,28.3,30.43,12.2,,,
1695.75,28.3,29.33,13.2,,,
1696,28.3,29.33,13.2,,,
1696.25,28.3,29.33,12.9,,,
1696.5,28.3,29.33,12.9,,,
1696.75,28.3,28.4,12.2,,,
1697,28.3,28.4,12.2,,,
1697.25,28.3,28.4,12.6,,,
1697.5,28.3,28.4,12.6,,,
1697.75,28.3,29.33,13,,,
1698,28.3,29.33,13,,,
1698.25,28.3,30.43,17.4,,,
1698.5,28.3,30.43,17.4,,,
1698.75,28.3,30.43,18.6,,,
1699,28.3,30.43,18.6,,,
1699.25,28.3,31.35,19.6,,,
1699.5,28.3,31.35,19.6,,,
1699.75,28.3,29.33,19.3,,,
1700,28.3,29.33,19.3,,,
1700.25,28.3,28.4,15.7,,,
1700.5,28.3,28.4,15.7,,,
1700.75,28.3,27.48,12.4,,,
1701,28.4,27.48,12.4,,,
1701.25,28.4,29.33,6.9,,,
1701.5,28.4,29.33,6.9,,,
1701.75,28.4,28.4,4.1,,,
1702,28.4,28.4,4.1,,,
1702.25,28.4,30.43,7.2,,,
1702.5,28.4,30.43,7.2,,,
1702.75,28.4,30.43,6,,,
1703,28.4,30.43,6,,,
1703.25,28.4,30.43,8.5,,,
1703.5,28.4,30.43,8.5,,,
1703.75,28.4,28.4,9.4,,,
1704,28.4,28.4,9.4,,,
1704.25,28.4,28.4,9.4,,,
1704.5,28.4,28.4,9.4,,,
1704.75,28.4,27.48,13.6,,,
1705,28.4,27.48,13.6,,,
1705.25,28.4,26.56,9.2,,,
1705.5,28.4,26.56,9.2,,,
1705.75,28.4,26.56,12.2,,,
1706,28.4,26.56,12.2,,,
1706.25,28.4,27.48,11.7,,,
1706.5,28.4,27.48,11.7,,,
1706.75,28.4,29.33,12.8,,,
1707,28.5,29.33,12.8,,,
1707.25,28.5,30.43,13.5,,,
1707.5,28.5,30.43,13.5,,,
1707.75,28.5,30.43,16.6,,,
1708,28.5,30.43,16.6,,,
1708.25,28.5,30.43,16.4,,,
1708.5,28.5,30.43,16.4,,,
1708.75,28.5,28.4,11.4,,,
1709,28.5,28.4,11.4,,,
1709.25,28.5,28.4,10.7,,,
1709.5,28.5,28.4,10.7,,,
1709.75,28.5,26.56,12.3,,,
1710,28.5,26.56,12.3,,,
1710.25,28.5,26.56,9.9,,,
1710.5,28.5,26.56,9.9,,,
1710.75,28.5,26.56,8.1,,,
1711,28.5,26.56,8.1,,,
1711.25,28.5,26.56,9.3,,,
1711.5,28.5,26.56,9.3,,,
1711.75,28.5,27.48,7.9,,,
1712,28.5,27.48,7.9,,,
1712.25,28.5,27.48,6.5,,,
1712.5,28.5,27.48,6.5,,,
1712.75,28.5,28.4,7.4,,,
1713,28.6,28.4,7.4,,,
1713.25,28.6,29.33,10.1,,,
1713.5,28.6,29.33,10.1,,,
1713.75,28.6,29.33,12.9,,,
1714,28.6,29.33,12.9,,,
1714.25,28.6,30.43,12.4,,,
1714.5,28.6,30.43,12.4,,,
1714.75,28.6,29.33,12.1,,,
1715,28.6,29.33,12.1,,,
1715.25,28.6,28.4,10,,,
1715.5,28.6,28.4,10,,,
1715.75,28.6,27.48,9.6,,,
1716,28.6,27.48,9.6,,,
1716.25,28.6,26.56,2.6,,,
1716.5,28.6,26.56,2.6,,,
1716.75,28.6,28.4,9.4,,,
1717,28.6,28.4,9.4,,,
1717.25,28.6,29.33,10.8,,,
1717.5,28.6,29.33,10.8,,,
1717.75,28.6,31.35,10.3,,,
1718,28.6,31.35,10.3,,,
1718.25,28.6,30.43,5.5,,,
1718.5,28.6,30.43,5.5,,,
1718.75,28.6,29.33,8.5,,,
1719,28.7,29.33,8.5,,,
1719.25,28.7,29.33,10.8,,,
1719.5,28.7,29.33,10.8,,,
1719.75,28.7,28.4,13.6,,,
1720,28.7,28.4,13.6,,,
1720.25,28.7,30.43,16.9,,,
1720.5,28.7,30.43,16.9,,,
1720.75,28.7,29.33,11,,,
1721,28.7,29.33,11,,,
1721.25,28.7,28.4,11.3,,,
1721.5,28.7,28.4,11.3,,,
1721.75,28.7,28.4,8.1,,,
1722,28.7,28.4,8.1,,,
1722.25,28.7,29.33,8.4,,,
1722.5,28.7,29.33,8.4,,,
1722.75,28.7,30.43,8.4,,,
1723,28.7,30.43,8.4,,,
1723.25,28.7,30.43,14.1,,,
1723.5,28.7,30.43,14.1,,,
1723.75,28.7,33.2,12.8,,,
1724,28.7,33.2,12.8,,,
1724.25,28.7,31.35,11.2,,,
1724.5,28.7,31.35,11.2,,,
1724.75,28.7,30.43,11,,,
1725,28.8,30.43,11,,,
1725.25,28.8,29.33,7.4,,,
1725.5,28.8,29.33,7.4,,,
1725.75,28.8,29.33,6.2,,,
1726,28.8,29.33,6.2,,,
1726.25,28.8,27.48,6.5,,,
1726.5,28.8,27.48,6.5,,,
1726.75,28.8,27.48,10.8,,,
1727,28.8,27.48,10.8,,,
1727.25,28.8,27.48,12.4,,,
1727.5,28.8,27.48,12.4,,,
1727.75,28.8,29.33,11.4,,,
1728,28.8,29.33,11.4,,,
1728.25,28.8,28.4,16,,,
1728.5,28.8,28.4,16,,,
1728.75,28.8,28.4,14.5,,,
1729,28.8,28.4,14.5,,,
1729.25,28.8,28.4,10.8,,,
1729.5,28.8,28.4,10.8,,,
1729.75,28.8,28.4,11.3,,,
1730,28.8,28.4,11.3,,,
1730.25,28.8,30.43,7.8,,,
1730.5,28.8,30.43,7.8,,,
1730.75,28.8,31.35,5.9,,,
1731,28.9,31.35,5.9,,,
1731.25,28.9,31.35,4.4,,,
1731.5,28.9,31.35,4.4,,,
1731.75,28.9,31.35,3.6,,,
1732,28.9,31.35,3.6,,,
1732.25,28.9,31.35,1.8,,,
1732.5,28.9,31.35,1.8,,,
1732.75,28.9,30.43,358.6,,,
1733,28.9,30.43,358.6,,,
1733.25,28.9,28.4,357.8,,,
1733.5,28.9,28.4,357.8,,,
1733.75,28.9,28.4,6.1,,,
1734,28.9,28.4,6.1,,,
1734.25,28.9,29.33,7.8,,,
1734.5,28.9,29.33,7.8,,,
1734.75,28.9,29.33,4.2,,,
1735,28.9,29.33,4.2,,,
1735.25,28.9,28.4,9.9,,,
1735.5,28.9,28.4,9.9,,,
1735.75,28.9,27.48,9.4,,,
1736,28.9,27.48,9.4,,,
1736.25,28.9,27.48,5.3,,,
1736.5,28.9,27.48,5.3,,,
1736.75,28.9,28.4,1.7,,,
1737,29.0,28.4,1.7,,,
1737.25,29.0,29.33,1.4,,,
1737.5,29.0,29.33,1.4,,,
1737.75,29.0,31.35,4.1,,,
1738,29.0,31.35,4.1,,,
1738.25,29.0,30.43,3.9,,,
1738.5,29.0,30.43,3.9,,,
1738.75,29.0,30.43,5.1,,,
1739,29.0,30.43,5.1,,,
1739.25,29.0,30.43,5.1,,,
1739.5,29.0,30.43,5.1,,,
1739.75,29.0,30.43,6.6,,,
1740,29.0,30.43,6.6,,,
1740.25,29.0,30.43,7.9,,,
1740.5,29.0,30.43,7.9,,,
1740.75,29.0,30.43,6.5,,,
1741,29.0,30.43,6.5,,,
1741.25,29.0,29.33,6.3,,,
1741.5,29.0,29.33,6.3,,,
1741.75,29.0,30.43,5.5,,,
1742,29.0,30.43,5.5,,,
1742.25,29.0,30.43,5,,,
1742.5,29.0,30.43,5,,,
1742.75,29.0,30.43,5.2,,,
1743,29.1,30.43,5.2,,,
1743.25,29.1,33.2,11.3,,,
1743.5,29.1,33.2,11.3,,,
1743.75,29.1,32.28,15.7,,,
1744,29.1,32.28,15.7,,,
1744.25,29.1,34.12,13.6,,,
1744.5,29.1,34.12,13.6,,,
1744.75,29.1,33.2,13.9,,,
1745,29.1,33.2,13.9,,,
1745.25,29.1,31.35,10.8,,,
1745.5,29.1,31.35,10.8,,,
1745.75,29.1,29.33,9.7,,,
1746,29.1,29.33,9.7,,,
1746.25,29.1,32.28,7.5,,,
1746.5,29.1,32.28,7.5,,,
1746.75,29.1,32.28,6.6,,,
1747,29.1,32.28,6.6,,,
1747.25,29.1,33.2,8,,,
1747.5,29.1,33.2,8,,,
1747.75,29.1,35.04,11,,,
1748,29.1,35.04,11,,,
1748.25,29.1,35.04,11.8,,,
1748.5,29.1,35.04,11.8,,,
1748.75,29.1,34.12,9.7,,,
1749,29.2,34.12,9.7,,,
1749.25,29.2,33.2,16.4,,,
1749.5,29.2,33.2,16.4,,,
1749.75,29.2,35.04,20.8,,,
1750,29.2,35.04,20.8,,,
1750.25,29.2,35.04,14.8,,,
1750.5,29.2,35.04,14.8,,,
1750.75,29.2,35.04,7.2,,,
1751,29.2,35.04,7.2,,,
1751.25,29.2,35.04,7.9,,,
1751.5,29.2,35.04,7.9,,,
1751.75,29.2,35.04,6.1,,,
1752,29.2,35.04,6.1,,,
1752.25,29.2,35.04,3.9,,,
1752.5,29.2,35.04,3.9,,,
1752.75,29.2,34.12,4.2,,,
1753,29.2,34.12,4.2,,,
1753.25,29.2,33.2,5.9,,,
1753.5,29.2,33.2,5.9,,,
1753.75,29.2,33.2,8.4,,,
1754,29.2,32.28,8.2,,,
1754.25,29.2,32.28,8.2,,,
1754.5,29.2,32.28,8.2,,,
1754.75,29.2,32.28,10.4,,,
1755,29.3,32.28,10.4,,,
1755.25,29.3,33.2,8.2,,,
1755.5,29.3,33.2,8.2,,,
1755.75,29.3,33.2,12.2,,,
1756,29.3,33.2,12.2,,,
1756.25,29.3,33.2,14.7,,,
1756.5,29.3,33.2,14.7,,,
1756.75,29.3,34.12,13.2,,,
1757,29.3,34.12,13.2,,,
1757.25,29.3,35.97,12.3,,,
1757.5,29.3,35.97,12.3,,,
1757.75,29.3,35.97,11.8,,,
1758,29.3,35.97,11.8,,,
1758.25,29.3,34.12,11,,,
1758.5,29.3,34.12,11,,,
1758.75,29.3,34.12,11.3,,,
1759,29.3,34.12,11.3,,,
1759.25,29.3,33.2,12.4,,,
1759.5,29.3,33.2,12.4,,,
1759.75,29.3,33.2,10.9,,,
1760,29.3,33.2,10.9,,,
1760.25,29.3,33.2,13.5,,,
1760.5,29.3,33.2,13.5,,,
1760.75,29.3,34.12,15.2,,,
1761,29.4,34.12,15.2,,,
1761.25,29.4,34.12,14.5,,,
1761.5,29.4,34.12,14.5,,,
1761.75,29.4,33.2,15.1,,,
1762,29.4,33.2,15.1,,,
1762.25,29.4,32.28,17.9,,,
1762.5,29.4,32.28,17.9,,,
1762.75,29.4,33.2,20.3,,,
1763,29.4,33.2,20.3,,,
1763.25,29.4,33.2,19.8,,,
1763.5,29.4,33.2,19.8,,,
1763.75,29.4,34.12,16.8,,,
1764,29.4,34.12,16.8,,,
1764.25,29.4,33.2,15.1,,,
1764.5,29.4,33.2,15.1,,,
1764.75,29.4,32.28,12.4,,,
1765,29.4,32.28,12.4,,,
1765.25,29.4,32.28,15.6,,,
1765.5,29.4,32.28,15.6,,,
1765.75,29.4,32.28,15.6,,,
1766,29.4,32.28,15.6,,,
1766.25,29.4,33.2,14.6,,,
1766.5,29.4,33.2,14.6,,,
1766.75,29.4,32.28,18.3,,,
1767,29.5,32.28,18.3,,,
1767.25,29.5,32.28,18.3,,,
1767.5,29.5,32.28,18.3,,,
1767.75,29.5,32.28,20.3,,,
1768,29.5,32.28,20.3,,,
1768.25,29.5,31.35,18.4,,,
1768.5,29.5,31.35,18.4,,,
1768.75,29.5,32.28,18.2,,,
1769,29.5,32.28,18.2,,,
1769.25,29.5,31.35,16.5,,,
1769.5,29.5,31.35,16.5,,,
1769.75,29.5,32.28,13.8,,,
1770,29.5,32.28,13.8,,,
1770.25,29.5,32.28,14.4,,,
1770.5,29.5,32.28,14.4,,,
1770.75,29.5,32.28,13.5,,,
1771,29.5,32.28,13.5,,,
1771.25,29.5,31.35,14.8,,,
1771.5,29.5,31.35,14.8,,,
1771.75,29.5,32.28,14.8,,,
1772,29.5,32.28,14.8,,,
1772.25,29.5,33.2,15.2,,,
1772.5,29.5,33.2,15.2,,,
1772.75,29.5,33.2,17.8,,,
1773,29.6,33.2,17.8,,,
1773.25,29.6,31.35,16.1,,,
1773.5,29.6,31.35,16.1,,,
1773.75,29.6,31.35,12.5,,,
1774,29.6,31.35,12.5,,,
1774.25,29.6,30.43,12.8,,,
1774.5,29.6,30.43,12.8,,,
1774.75,29.6,29.33,13.5,,,
1775,29.6,29.33,13.5,,,
1775.25,29.6,31.35,12.7,,,
1775.5,29.6,31.35,12.7,,,
1775.75,29.6,30.43,10.9,,,
1776,29.6,30.43,10.9,,,
1776.25,29.6,30.43,10.3,,,
1776.5,29.6,30.43,10.3,,,
1776.75,29.6,32.28,19.2,,,
1777,29.6,32.28,19.2,,,
1777.25,29.6,33.2,19,,,
1777.5,29.6,33.2,19,,,
1777.75,29.6,30.43,15.3,,,
1778,29.6,30.43,15.3,,,
1778.25,29.6,30.43,13.7,,,
1778.5,29.6,30.43,13.7,,,
1778.75,29.6,30.43,15.1,,,
1779,29.7,30.43,15.1,,,
1779.25,29.7,31.35,16.1,,,
1779.5,29.7,31.35,16.1,,,
1779.75,29.7,32.28,15.2,,,
1780,29.7,32.28,15.2,,,
1780.25,29.7,30.43,8.2,,,
1780.5,29.7,30.43,8.2,,,
1780.75,29.7,28.4,8.4,,,
1781,29.7,28.4,8.4,,,
1781.25,29.7,26.56,6.7,,,
1781.5,29.7,26.56,6.7,,,
1781.75,29.7,26.56,10.7,,,
1782,29.7,26.56,10.7,,,
1782.25,29.7,27.48,10,,,
1782.5,29.7,27.48,10,,,
1782.75,29.7,26.56,11.8,,,
1783,29.7,26.56,11.8,,,
1783.25,29.7,26.56,7.9,,,
1783.5,29.7,26.56,7.9,,,
1783.75,29.7,28.4,9.4,,,
1784,29.7,28.4,9.4,,,
1784.25,29.7,28.4,9.7,,,
1784.5,29.7,28.4,9.7,,,
1784.75,29.7,28.4,11.9,,,
1785,29.8,28.4,11.9,,,
1785.25,29.8,27.48,7.5,,,
1785.5,29.8,27.48,7.5,,,
1785.75,29.8,28.4,9.4,,,
1786,29.8,28.4,9.4,,,
1786.25,29.8,27.48,8.2,,,
1786.5,29.8,27.48,8.2,,,
1786.75,29.8,29.33,7.9,,,
1787,29.8,29.33,7.9,,,
1787.25,29.8,29.33,8,,,
1787.5,29.8,29.33,8,,,
1787.75,29.8,29.33,8.5,,,
1788,29.8,29.33,8.5,,,
1788.25,29.8,31.35,8.6,,,
1788.5,29.8,31.35,8.6,,,
1788.75,29.8,31.35,7.3,,,
1789,29.8,31.35,7.3,,,
1789.25,29.8,31.35,7,,,
1789.5,29.8,31.35,7,,,
1789.75,29.8,29.33,7,,,
1790,29.8,29.33,7,,,
1790.25,29.8,30.43,7.7,,,
1790.5,29.8,30.43,7.7,,,
1790.75,29.8,30.43,8.6,,,
1791,29.9,30.43,8.6,,,
1791.25,29.9,29.33,7.8,,,
1791.5,29.9,29.33,7.8,,,
1791.75,29.9,30.43,7.8,,,
1792,29.9,30.43,7.8,,,
1792.25,29.9,29.33,8.4,,,
1792.5,29.9,29.33,8.4,,,
1792.75,29.9,29.33,6.9,,,
1793,29.9,29.33,6.9,,,
1793.25,29.9,29.33,7.9,,,
1793.5,29.9,29.33,7.9,,,
1793.75,29.9,29.33,9.1,,,
1794,29.9,29.33,9.1,,,
1794.25,29.9,29.33,9.5,,,
1794.5,29.9,29.33,9.5,,,
1794.75,29.9,28.4,7.8,,,
1795,29.9,28.4,7.8,,,
1795.25,29.9,28.4,5.6,,,
1795.5,29.9,28.4,5.6,,,
1795.75,29.9,28.4,5.8,,,
1796,29.9,28.4,5.8,,,
1796.25,29.9,30.43,8.9,,,
1796.5,29.9,30.43,8.9,,,
1796.75,29.9,29.33,7.2,,,
1797,30.0,29.33,7.2,,,
1797.25,30.0,29.33,9.2,,,
1797.5,30.0,29.33,9.2,,,
1797.75,30.0,28.4,9.2,,,
1798,30.0,28.4,9.2,,,
1798.25,30.0,27.48,6.9,,,
1798.5,30.0,27.48,6.9,,,
1798.75,30.0,28.4,4.2,,,
1799,30.0,28.4,4.2,,,
1799.25,30.0,28.4,4.8,,,
1799.5,30.0,28.4,4.8,,,
1799.75,30.0,28.4,0.9,,,
1800,30.0,28.4,0.9,,,
1800.25,30.0,28.4,4.4,,,
1800.5,30.0,28.4,4.4,,,
1800.75,30.0,29.33,1.9,,,
1801,30.0,29.33,1.9,,,
1801.25,30.0,28.4,2.7,,,
1801.5,30.0,28.4,2.7,,,
1801.75,30.0,29.33,4.2,,,
1802,30.0,29.33,4.2,,,
1802.25,30.0,27.48,5.3,,,
1802.5,30.0,27.48,5.3,,,
1802.75,30.0,28.4,11.1,,,
1803,30.1,28.4,11.1,,,
1803.25,30.1,28.4,7.8,,,
1803.5,30.1,28.4,7.8,,,
1803.75,30.1,28.4,7.8,,,
1804,30.1,28.4,7.8,,,
1804.25,30.1,29.33,13.8,,,
1804.5,30.1,29.33,13.8,,,
1804.75,30.1,29.33,11.2,,,
1805,30.1,29.33,11.2,,,
1805.25,30.1,29.33,10.4,,,
1805.5,30.1,29.33,10.4,,,
1805.75,30.1,29.33,8,,,
1806,30.1,29.33,8,,,
1806.25,30.1,30.43,9.5,,,
1806.5,30.1,30.43,9.5,,,
1806.75,30.1,29.33,9.6,,,
1807,30.1,29.33,9.6,,,
1807.25,30.1,29.33,8.1,,,
1807.5,30.1,29.33,8.1,,,
1807.75,30.1,30.43,12.6,,,
1808,30.1,30.43,12.6,,,
1808.25,30.1,31.35,14.1,,,
1808.5,30.1,31.35,14.1,,,
1808.75,30.1,31.35,13,,,
1809,30.2,31.35,13,,,
1809.25,30.2,31.35,12.4,,,
1809.5,30.2,31.35,12.4,,,
1809.75,30.2,31.35,8.4,,,
1810,30.2,31.35,8.4,,,
1810.25,30.2,30.43,9,,,
1810.5,30.2,30.43,9,,,
1810.75,30.2,29.33,11.4,,,
1811,30.2,29.33,11.4,,,
1811.25,30.2,29.33,8.7,,,
1811.5,30.2,29.33,8.7,,,
1811.75,30.2,28.4,9.9,,,
1812,30.2,28.4,9.9,,,
1812.25,30.2,30.43,13.5,,,
1812.5,30.2,30.43,13.5,,,
1812.75,30.2,29.33,14.1,,,
1813,30.2,29.33,14.1,,,
1813.25,30.2,29.33,9.1,,,
1813.5,30.2,29.33,9.1,,,
1813.75,30.2,29.33,11.6,,,
1814,30.2,29.33,11.6,,,
1814.25,30.2,29.33,21.7,,,
1814.5,30.2,29.33,21.7,,,
1814.75,30.2,29.33,17.2,,,
1815,30.3,29.33,17.2,,,
1815.25,30.3,30.43,13.5,,,
1815.5,30.3,30.43,13.5,,,
1815.75,30.3,29.33,9.7,,,
1816,30.3,29.33,9.7,,,
1816.25,30.3,27.48,12.4,,,
1816.5,30.3,27.48,12.4,,,
1816.75,30.3,27.48,14.1,,,
1817,30.3,27.48,14.1,,,
1817.25,30.3,28.4,13.3,,,
1817.5,30.3,28.4,13.3,,,
1817.75,30.3,27.48,14.6,,,
1818,30.3,27.48,14.6,,,
1818.25,30.3,26.56,12.9,,,
1818.5,30.3,26.56,12.9,,,
1818.75,30.3,28.4,12,,,
1819,30.3,28.4,12,,,
1819.25,30.3,29.33,15.2,,,
1819.5,30.3,29.33,15.2,,,
1819.75,30.3,32.28,16.2,,,
1820,30.3,32.28,16.2,,,
1820.25,30.3,32.28,15.8,,,
1820.5,30.3,32.28,15.8,,,
1820.75,30.3,30.43,14.3,,,
1821,30.4,30.43,14.3,,,
1821.25,30.4,30.43,10,,,
1821.5,30.4,30.43,10,,,
1821.75,30.4,30.43,13.5,,,
1822,30.4,30.43,13.5,,,
1822.25,30.4,29.33,13,,,
1822.5,30.4,29.33,13,,,
1822.75,30.4,28.4,12.8,,,
1823,30.4,28.4,12.8,,,
1823.25,30.4,27.48,11.8,,,
1823.5,30.4,27.48,11.8,,,
1823.75,30.4,28.4,8.6,,,
1824,30.4,28.4,8.6,,,
1824.25,30.4,28.4,8.7,,,
1824.5,30.4,28.4,8.7,,,
1824.75,30.4,29.33,6.9,,,
1825,30.4,29.33,6.9,,,
1825.25,30.4,29.33,8.2,,,
1825.5,30.4,29.33,8.2,,,
1825.75,30.4,30.43,9.4,,,
1826,30.4,30.43,9.4,,,
1826.25,30.4,31.35,10.6,,,
1826.5,30.4,31.35,10.6,,,
1826.75,30.4,31.35,15.7,,,
1827,30.5,31.35,15.7,,,
1827.25,30.5,32.28,16.9,,,
1827.5,30.5,32.28,16.9,,,
1827.75,30.5,31.35,15,,,
1828,30.5,31.35,15,,,
1828.25,30.5,30.43,13.5,,,
1828.5,30.5,30.43,13.5,,,
1828.75,30.5,29.33,8.6,,,
1829,30.5,29.33,8.6,,,
1829.25,30.5,27.48,9.2,,,
1829.5,30.5,27.48,9.2,,,
1829.75,30.5,27.48,8.9,,,
1830,30.5,27.48,8.9,,,
1830.25,30.5,29.33,12.7,,,
1830.5,30.5,29.33,12.7,,,
1830.75,30.5,29.33,9.7,,,
1831,30.5,29.33,9.7,,,
1831.25,30.5,30.43,14.2,,,
1831.5,30.5,30.43,14.2,,,
1831.75,30.5,29.33,16.9,,,
1832,30.5,29.33,16.9,,,
1832.25,30.5,28.4,15.9,,,
1832.5,30.5,28.4,15.9,,,
1832.75,30.5,27.48,16.7,,,
1833,30.6,27.48,16.7,,,
1833.25,30.6,28.4,15.9,,,
1833.5,30.6,28.4,15.9,,,
1833.75,30.6,28.4,11.3,,,
1834,30.6,28.4,11.3,,,
1834.25,30.6,26.56,8.9,,,
1834.5,30.6,26.56,8.9,,,
1834.75,30.6,28.4,6.1,,,
1835,30.6,28.4,6.1,,,
1835.25,30.6,28.4,9.4,,,
1835.5,30.6,28.4,9.4,,,
1835.75,30.6,27.48,9.2,,,
1836,30.6,27.48,9.2,,,
1836.25,30.6,26.56,11.5,,,
1836.5,30.6,26.56,11.5,,,
1836.75,30.6,26.56,12.8,,,
1837,30.6,26.56,12.8,,,
1837.25,30.6,27.48,13.6,,,
1837.5,30.6,27.48,13.6,,,
1837.75,30.6,26.56,13.3,,,
1838,30.6,26.56,13.3,,,
1838.25,30.6,26.56,9.6,,,
1838.5,30.6,26.56,9.6,,,
1838.75,30.6,26.56,8.5,,,
1839,30.7,26.56,8.5,,,
1839.25,30.7,26.56,1.8,,,
1839.5,30.7,26.56,1.8,,,
1839.75,30.7,25.64,5.9,,,
1840,30.7,25.64,5.9,,,
1840.25,30.7,25.64,12.4,,,
1840.5,30.7,25.64,12.4,,,
1840.75,30.7,25.64,10.9,,,
1841,30.7,25.64,10.9,,,
1841.25,30.7,25.64,12.9,,,
1841.5,30.7,25.64,12.9,,,
1841.75,30.7,26.56,13.2,,,
1842,30.7,26.56,13.2,,,
1842.25,30.7,27.48,15,,,
1842.5,30.7,27.48,15,,,
1842.75,30.7,27.48,12.2,,,
1843,30.7,27.48,12.2,,,
1843.25,30.7,29.33,6.7,,,
1843.5,30.7,29.33,6.7,,,
1843.75,30.7,30.43,6,,,
1844,30.7,30.43,6,,,
1844.25,30.7,31.35,355.7,,,
1844.5,30.7,31.35,355.7,,,
1844.75,30.7,32.28,0.9,,,
1845,30.8,32.28,0.9,,,
1845.25,30.8,33.2,359.6,,,
1845.5,30.8,33.2,359.6,,,
1845.75,30.8,32.28,1.3,,,
1846,30.8,32.28,1.3,,,
1846.25,30.8,30.43,358.8,,,
1846.5,30.8,30.43,358.8,,,
1846.75,30.8,27.48,2.4,,,
1847,30.8,27.48,2.4,,,
1847.25,30.8,27.48,3.2,,,
