Time(s),Time(m),Wind Speed (knots @h.anem),Wind Direction (Relative to vessel long. axis@h.anem),,,
802.5,13.4,28.4,7.1,,,
802.75,13.4,28.4,7.7,,,
803,13.4,28.4,7.7,,,
803.25,13.4,27.48,6.9,,,
803.5,13.4,27.48,6.9,,,
803.75,13.4,28.4,11.2,,,
804,13.4,28.4,11.2,,,
804.25,13.4,29.33,8.9,,,
804.5,13.4,29.33,8.9,,,
804.75,13.4,29.33,10.9,,,
805,13.4,29.33,10.9,,,
805.25,13.4,29.33,13.5,,,
805.5,13.4,29.33,13.5,,,
805.75,13.4,29.33,11.4,,,
806,13.4,29.33,11.4,,,
806.25,13.4,30.43,9.3,,,
806.5,13.4,30.43,9.3,,,
806.75,13.4,32.28,13.4,,,
807,13.5,32.28,13.4,,,
807.25,13.5,30.43,11.6,,,
807.5,13.5,30.43,11.6,,,
807.75,13.5,30.43,12.4,,,
808,13.5,30.43,12.4,,,
808.25,13.5,30.43,12.4,,,
808.5,13.5,30.43,12.4,,,
808.75,13.5,32.28,11.5,,,
809,13.5,32.28,11.5,,,
809.25,13.5,31.35,10.6,,,
809.5,13.5,31.35,10.6,,,
809.75,13.5,30.43,8.1,,,
810,13.5,30.43,8.1,,,
810.25,13.5,30.43,15,,,
810.5,13.5,30.43,15,,,
810.75,13.5,31.35,17.4,,,
811,13.5,31.35,17.4,,,
811.25,13.5,33.2,14.5,,,
811.5,13.5,33.2,14.5,,,
811.75,13.5,31.35,16.4,,,
812,13.5,31.35,16.4,,,
812.25,13.5,32.28,11.4,,,
812.5,13.5,32.28,11.4,,,
812.75,13.5,30.43,15.7,,,
813,13.6,30.43,15.7,,,
813.25,13.6,31.35,8.7,,,
813.5,13.6,31.35,8.7,,,
813.75,13.6,31.35,10.3,,,
814,13.6,31.35,10.3,,,
814.25,13.6,32.28,8.9,,,
814.5,13.6,32.28,8.9,,,
814.75,13.6,29.33,8.4,,,
815,13.6,29.33,8.4,,,
815.25,13.6,30.43,11,,,
815.5,13.6,30.43,11,,,
815.75,13.6,30.43,11.9,,,
816,13.6,30.43,11.9,,,
816.25,13.6,32.28,11.4,,,
816.5,13.6,32.28,11.4,,,
816.75,13.6,33.2,12.1,,,
817,13.6,33.2,12.1,,,
817.25,13.6,33.2,9.1,,,
817.5,13.6,33.2,9.1,,,
817.75,13.6,32.28,8.4,,,
818,13.6,32.28,8.4,,,
818.25,13.6,31.35,6.2,,,
818.5,13.6,31.35,6.2,,,
818.75,13.6,30.43,9.4,,,
819,13.7,30.43,9.4,,,
819.25,13.7,31.35,5.8,,,
819.5,13.7,31.35,5.8,,,
819.75,13.7,30.43,1.5,,,
820,13.7,30.43,1.5,,,
820.25,13.7,29.33,1.9,,,
820.5,13.7,29.33,1.9,,,
820.75,13.7,29.33,355.8,,,
821,13.7,29.33,355.8,,,
821.25,13.7,29.33,354.8,,,
821.5,13.7,29.33,354.8,,,
821.75,13.7,28.4,356.9,,,
822,13.7,28.4,356.9,,,
822.25,13.7,27.48,0.1,,,
822.5,13.7,27.48,0.1,,,
822.75,13.7,26.56,7.5,,,
823,13.7,26.56,7.5,,,
823.25,13.7,27.48,10.1,,,
823.5,13.7,27.48,10.1,,,
823.75,13.7,30.43,6.9,,,
824,13.7,30.43,6.9,,,
824.25,13.7,31.35,4.6,,,
824.5,13.7,31.35,4.6,,,
824.75,13.7,32.28,4.1,,,
825,13.8,32.28,4.1,,,
825.25,13.8,33.2,4.4,,,
825.5,13.8,33.2,4.4,,,
825.75,13.8,33.2,2.6,,,
826,13.8,33.2,2.6,,,
826.25,13.8,33.2,2.1,,,
826.5,13.8,33.2,2.1,,,
826.75,13.8,33.2,5.2,,,
827,13.8,33.2,5.2,,,
827.25,13.8,33.2,0.7,,,
827.5,13.8,33.2,0.7,,,
827.75,13.8,32.28,8.6,,,
828,13.8,32.28,8.6,,,
828.25,13.8,32.28,6.9,,,
828.5,13.8,32.28,6.9,,,
828.75,13.8,31.35,1.7,,,
829,13.8,31.35,1.7,,,
829.25,13.8,32.28,5.9,,,
829.5,13.8,32.28,5.9,,,
829.75,13.8,35.97,4.3,,,
830,13.8,35.97,4.3,,,
830.25,13.8,35.97,5,,,
830.5,13.8,35.97,5,,,
830.75,13.8,37.07,5.3,,,
831,13.9,37.07,5.3,,,
831.25,13.9,35.97,3.8,,,
831.5,13.9,35.97,3.8,,,
831.75,13.9,35.04,9.7,,,
832,13.9,35.04,9.7,,,
832.25,13.9,35.04,11.6,,,
832.5,13.9,35.04,11.6,,,
832.75,13.9,35.04,9.1,,,
833,13.9,35.04,9.1,,,
833.25,13.9,34.12,10,,,
833.5,13.9,34.12,10,,,
833.75,13.9,35.04,4.8,,,
834,13.9,35.04,4.8,,,
834.25,13.9,37.07,3,,,
834.5,13.9,37.07,3,,,
834.75,13.9,35.97,3.2,,,
835,13.9,35.97,3.2,,,
835.25,13.9,35.04,4.1,,,
835.5,13.9,35.04,4.1,,,
835.75,13.9,35.97,4.5,,,
836,13.9,35.97,4.5,,,
836.25,13.9,35.04,2.7,,,
836.5,13.9,35.04,2.7,,,
836.75,13.9,34.12,4.6,,,
837,14.0,34.12,4.6,,,
837.25,14.0,35.04,2.9,,,
837.5,14.0,35.04,2.9,,,
837.75,14.0,35.04,3.9,,,
838,14.0,35.04,3.9,,,
838.25,14.0,34.12,2.9,,,
838.5,14.0,34.12,2.9,,,
838.75,14.0,33.2,7.5,,,
839,14.0,33.2,7.5,,,
839.25,14.0,33.2,6.2,,,
839.5,14.0,33.2,6.2,,,
839.75,14.0,32.28,10.9,,,
840,14.0,32.28,10.9,,,
840.25,14.0,32.28,11.4,,,
840.5,14.0,32.28,11.4,,,
840.75,14.0,31.35,12.5,,,
841,14.0,31.35,12.5,,,
841.25,14.0,32.28,13.2,,,
841.5,14.0,32.28,13.2,,,
841.75,14.0,33.2,12.8,,,
842,14.0,33.2,12.8,,,
842.25,14.0,31.35,11.6,,,
842.5,14.0,31.35,11.6,,,
842.75,14.0,29.33,9.1,,,
843,14.1,29.33,9.1,,,
843.25,14.1,30.43,1.7,,,
843.5,14.1,30.43,1.7,,,
843.75,14.1,29.33,3.8,,,
844,14.1,29.33,3.8,,,
844.25,14.1,26.56,5.5,,,
844.5,14.1,26.56,5.5,,,
844.75,14.1,30.43,8.4,,,
845,14.1,30.43,8.4,,,
845.25,14.1,31.35,9.9,,,
845.5,14.1,31.35,9.9,,,
845.75,14.1,33.2,5.2,,,
846,14.1,33.2,5.2,,,
846.25,14.1,32.28,5.3,,,
846.5,14.1,32.28,5.3,,,
846.75,14.1,33.2,7.9,,,
847,14.1,33.2,7.9,,,
847.25,14.1,33.2,10.1,,,
847.5,14.1,33.2,10.1,,,
847.75,14.1,34.12,9.2,,,
848,14.1,34.12,9.2,,,
848.25,14.1,33.2,10.1,,,
848.5,14.1,33.2,10.1,,,
848.75,14.1,32.28,9.9,,,
849,14.2,32.28,9.9,,,
849.25,14.2,32.28,10.2,,,
849.5,14.2,32.28,10.2,,,
849.75,14.2,30.43,7.9,,,
850,14.2,30.43,7.9,,,
850.25,14.2,31.35,7.3,,,
850.5,14.2,31.35,7.3,,,
850.75,14.2,32.28,3.8,,,
851,14.2,32.28,3.8,,,
851.25,14.2,31.35,8.9,,,
851.5,14.2,31.35,8.9,,,
851.75,14.2,33.2,9.6,,,
852,14.2,33.2,9.6,,,
852.25,14.2,34.12,6.7,,,
852.5,14.2,34.12,6.7,,,
852.75,14.2,34.12,7.9,,,
853,14.2,34.12,7.9,,,
853.25,14.2,32.28,8.3,,,
853.5,14.2,32.28,8.3,,,
853.75,14.2,33.2,8.8,,,
854,14.2,33.2,8.8,,,
854.25,14.2,34.12,5.2,,,
854.5,14.2,34.12,5.2,,,
854.75,14.2,34.12,4.3,,,
855,14.3,34.12,4.3,,,
855.25,14.3,33.2,2,,,
855.5,14.3,33.2,2,,,
855.75,14.3,33.2,0.9,,,
856,14.3,33.2,0.9,,,
856.25,14.3,34.12,6.3,,,
856.5,14.3,34.12,6.3,,,
856.75,14.3,33.2,4.7,,,
857,14.3,33.2,4.7,,,
857.25,14.3,35.04,8.3,,,
857.5,14.3,35.04,8.3,,,
857.75,14.3,35.04,6.2,,,
858,14.3,35.04,6.2,,,
858.25,14.3,34.12,7.4,,,
858.5,14.3,34.12,7.4,,,
858.75,14.3,33.2,5,,,
859,14.3,33.2,5,,,
859.25,14.3,32.28,3.3,,,
859.5,14.3,32.28,3.3,,,
859.75,14.3,31.35,5.2,,,
860,14.3,31.35,5.2,,,
860.25,14.3,30.43,7.9,,,
860.5,14.3,30.43,7.9,,,
860.75,14.3,30.43,6.4,,,
861,14.4,30.43,6.4,,,
861.25,14.4,30.43,7.7,,,
861.5,14.4,30.43,7.7,,,
861.75,14.4,31.35,8.5,,,
862,14.4,31.35,8.5,,,
862.25,14.4,31.35,9,,,
862.5,14.4,31.35,9,,,
862.75,14.4,32.28,8.6,,,
863,14.4,32.28,8.6,,,
863.25,14.4,31.35,11.9,,,
863.5,14.4,31.35,11.9,,,
863.75,14.4,31.35,10.4,,,
864,14.4,31.35,10.4,,,
864.25,14.4,29.33,5.9,,,
864.5,14.4,29.33,5.9,,,
864.75,14.4,29.33,3,,,
865,14.4,29.33,3,,,
865.25,14.4,28.4,5.5,,,
865.5,14.4,28.4,5.5,,,
865.75,14.4,28.4,0.8,,,
866,14.4,28.4,0.8,,,
866.25,14.4,28.4,355.6,,,
866.5,14.4,28.4,355.6,,,
866.75,14.4,30.43,3.8,,,
867,14.5,30.43,3.8,,,
867.25,14.5,31.35,1.3,,,
867.5,14.5,31.35,1.3,,,
867.75,14.5,33.2,3.1,,,
868,14.5,33.2,3.1,,,
868.25,14.5,35.04,4.2,,,
868.5,14.5,35.04,4.2,,,
868.75,14.5,35.04,6.4,,,
869,14.5,35.04,6.4,,,
869.25,14.5,35.04,9.1,,,
869.5,14.5,35.04,9.1,,,
869.75,14.5,34.12,3.8,,,
870,14.5,34.12,3.8,,,
870.25,14.5,32.28,11.2,,,
870.5,14.5,32.28,11.2,,,
870.75,14.5,32.28,6,,,
871,14.5,32.28,6,,,
871.25,14.5,33.2,4.9,,,
871.5,14.5,33.2,4.9,,,
871.75,14.5,33.2,5.4,,,
872,14.5,33.2,5.4,,,
872.25,14.5,33.2,4.6,,,
872.5,14.5,33.2,4.6,,,
872.75,14.5,34.12,5,,,
873,14.6,34.12,5,,,
873.25,14.6,32.28,3.4,,,
873.5,14.6,32.28,3.4,,,
873.75,14.6,33.2,4.4,,,
874,14.6,33.2,4.4,,,
874.25,14.6,34.12,4.1,,,
874.5,14.6,34.12,4.1,,,
874.75,14.6,33.2,5.3,,,
875,14.6,33.2,5.3,,,
875.25,14.6,34.12,7.4,,,
875.5,14.6,34.12,7.4,,,
875.75,14.6,33.2,4.4,,,
876,14.6,33.2,4.4,,,
876.25,14.6,33.2,6.5,,,
876.5,14.6,33.2,6.5,,,
876.75,14.6,33.2,7.2,,,
877,14.6,33.2,7.2,,,
877.25,14.6,33.2,8.1,,,
877.5,14.6,33.2,8.1,,,
877.75,14.6,31.35,4.9,,,
878,14.6,31.35,4.9,,,
878.25,14.6,32.28,5.1,,,
878.5,14.6,32.28,5.1,,,
878.75,14.6,32.28,2.7,,,
879,14.7,32.28,2.7,,,
879.25,14.7,31.35,3.6,,,
879.5,14.7,31.35,3.6,,,
879.75,14.7,32.28,4.2,,,
880,14.7,32.28,4.2,,,
880.25,14.7,32.28,3.1,,,
880.5,14.7,32.28,3.1,,,
880.75,14.7,32.28,5.7,,,
881,14.7,32.28,5.7,,,
881.25,14.7,33.2,7.5,,,
881.5,14.7,33.2,7.5,,,
881.75,14.7,32.28,6.2,,,
882,14.7,32.28,6.2,,,
882.25,14.7,32.28,11,,,
882.5,14.7,32.28,11,,,
882.75,14.7,32.28,6.1,,,
883,14.7,32.28,6.1,,,
883.25,14.7,30.43,6.3,,,
883.5,14.7,30.43,6.3,,,
883.75,14.7,31.35,5.9,,,
884,14.7,31.35,5.9,,,
884.25,14.7,32.28,7.5,,,
884.5,14.7,32.28,7.5,,,
884.75,14.7,31.35,8.6,,,
885,14.8,31.35,8.6,,,
885.25,14.8,30.43,9.3,,,
885.5,14.8,30.43,9.3,,,
885.75,14.8,30.43,7.5,,,
886,14.8,30.43,7.5,,,
886.25,14.8,30.43,9.4,,,
886.5,14.8,30.43,9.4,,,
886.75,14.8,32.28,8.3,,,
887,14.8,32.28,8.3,,,
887.25,14.8,31.35,8.4,,,
887.5,14.8,31.35,8.4,,,
887.75,14.8,29.33,6.2,,,
888,14.8,29.33,6.2,,,
888.25,14.8,31.35,2.1,,,
888.5,14.8,31.35,2.1,,,
888.75,14.8,31.35,359.3,,,
889,14.8,31.35,359.3,,,
889.25,14.8,31.35,0.8,,,
889.5,14.8,31.35,0.8,,,
889.75,14.8,30.43,7.3,,,
890,14.8,30.43,7.3,,,
890.25,14.8,31.35,7.5,,,
890.5,14.8,31.35,7.5,,,
890.75,14.8,30.43,7.1,,,
891,14.9,30.43,7.1,,,
891.25,14.9,30.43,1.4,,,
891.5,14.9,30.43,1.4,,,
891.75,14.9,30.43,357.9,,,
892,14.9,30.43,357.9,,,
892.25,14.9,30.43,1.3,,,
892.5,14.9,30.43,1.3,,,
892.75,14.9,30.43,5.4,,,
893,14.9,30.43,5.4,,,
893.25,14.9,30.43,7.8,,,
893.5,14.9,30.43,7.8,,,
893.75,14.9,30.43,6.6,,,
894,14.9,30.43,6.6,,,
894.25,14.9,28.4,5.5,,,
894.5,14.9,28.4,5.5,,,
894.75,14.9,28.4,7.8,,,
895,14.9,28.4,7.8,,,
895.25,14.9,27.48,13.4,,,
895.5,14.9,27.48,13.4,,,
895.75,14.9,27.48,9.3,,,
896,14.9,27.48,9.3,,,
896.25,14.9,29.33,7.3,,,
896.5,14.9,29.33,7.3,,,
896.75,14.9,29.33,9.8,,,
897,15.0,29.33,9.8,,,
897.25,15.0,29.33,9.9,,,
897.5,15.0,29.33,9.9,,,
897.75,15.0,29.33,11.9,,,
898,15.0,29.33,11.9,,,
898.25,15.0,29.33,11.3,,,
898.5,15.0,29.33,11.3,,,
898.75,15.0,30.43,11.6,,,
899,15.0,30.43,11.6,,,
899.25,15.0,29.33,8.6,,,
899.5,15.0,29.33,8.6,,,
899.75,15.0,28.4,7.4,,,
900,15.0,28.4,7.4,,,
900.25,15.0,28.4,8.4,,,
900.5,15.0,28.4,8.4,,,
900.75,15.0,27.48,8.1,,,
901,15.0,27.48,8.1,,,
901.25,15.0,27.48,9,,,
901.5,15.0,27.48,9,,,
901.75,15.0,27.48,9.2,,,
902,15.0,27.48,9.2,,,
902.25,15.0,29.33,9.5,,,
902.5,15.0,29.33,9.5,,,
902.75,15.0,27.48,13.3,,,
903,15.1,27.48,13.3,,,
903.25,15.1,28.4,11.4,,,
903.5,15.1,28.4,11.4,,,
903.75,15.1,26.56,10.4,,,
904,15.1,26.56,10.4,,,
904.25,15.1,27.48,11.8,,,
904.5,15.1,27.48,11.8,,,
904.75,15.1,28.4,11.9,,,
905,15.1,28.4,11.9,,,
905.25,15.1,28.4,9.5,,,
905.5,15.1,28.4,9.5,,,
905.75,15.1,26.56,12.9,,,
906,15.1,26.56,12.9,,,
906.25,15.1,27.48,12.5,,,
906.5,15.1,27.48,12.5,,,
906.75,15.1,28.4,0.8,,,
907,15.1,28.4,0.8,,,
907.25,15.1,27.48,3.3,,,
907.5,15.1,27.48,3.3,,,
907.75,15.1,27.48,7.1,,,
908,15.1,27.48,7.1,,,
908.25,15.1,26.56,11.5,,,
908.5,15.1,26.56,11.5,,,
908.75,15.1,26.56,12.5,,,
909,15.2,26.56,12.5,,,
909.25,15.2,27.48,12.1,,,
909.5,15.2,27.48,12.1,,,
909.75,15.2,27.48,6.3,,,
910,15.2,27.48,6.3,,,
910.25,15.2,27.48,10.3,,,
910.5,15.2,27.48,10.3,,,
910.75,15.2,25.64,4.5,,,
911,15.2,25.64,4.5,,,
911.25,15.2,25.64,7.4,,,
911.5,15.2,25.64,7.4,,,
911.75,15.2,27.48,6.1,,,
912,15.2,27.48,6.1,,,
912.25,15.2,26.56,8.3,,,
912.5,15.2,26.56,8.3,,,
912.75,15.2,27.48,7.7,,,
913,15.2,27.48,7.7,,,
913.25,15.2,25.64,14.4,,,
913.5,15.2,25.64,14.4,,,
913.75,15.2,25.64,16.2,,,
914,15.2,25.64,16.2,,,
914.25,15.2,25.64,12.8,,,
914.5,15.2,25.64,12.8,,,
914.75,15.2,27.48,15.4,,,
915,15.3,27.48,15.4,,,
915.25,15.3,28.4,17.3,,,
915.5,15.3,28.4,17.3,,,
915.75,15.3,30.43,15.7,,,
916,15.3,30.43,15.7,,,
916.25,15.3,31.35,17.7,,,
916.5,15.3,31.35,17.7,,,
916.75,15.3,31.35,19.7,,,
917,15.3,31.35,19.7,,,
917.25,15.3,30.43,19.1,,,
917.5,15.3,30.43,19.1,,,
917.75,15.3,29.33,14.9,,,
918,15.3,29.33,14.9,,,
918.25,15.3,29.33,14.2,,,
918.5,15.3,29.33,14.2,,,
918.75,15.3,29.33,16.7,,,
919,15.3,29.33,16.7,,,
919.25,15.3,31.35,16.7,,,
919.5,15.3,31.35,16.7,,,
919.75,15.3,32.28,19.4,,,
920,15.3,32.28,19.4,,,
920.25,15.3,32.28,16.8,,,
920.5,15.3,32.28,16.8,,,
920.75,15.3,32.28,10.7,,,
921,15.4,32.28,10.7,,,
921.25,15.4,31.35,9.1,,,
921.5,15.4,31.35,9.1,,,
921.75,15.4,28.4,10.5,,,
922,15.4,28.4,10.5,,,
922.25,15.4,28.4,11.4,,,
922.5,15.4,28.4,11.4,,,
922.75,15.4,28.4,11.3,,,
923,15.4,28.4,11.3,,,
923.25,15.4,28.4,11.7,,,
923.5,15.4,28.4,11.7,,,
923.75,15.4,29.33,15.4,,,
924,15.4,29.33,15.4,,,
924.25,15.4,32.28,14.3,,,
924.5,15.4,32.28,14.3,,,
924.75,15.4,32.28,16.4,,,
925,15.4,32.28,16.4,,,
925.25,15.4,30.43,17,,,
925.5,15.4,30.43,17,,,
925.75,15.4,29.33,16.8,,,
926,15.4,29.33,16.8,,,
926.25,15.4,29.33,9.1,,,
926.5,15.4,29.33,9.1,,,
926.75,15.4,28.4,4.5,,,
927,15.5,28.4,4.5,,,
927.25,15.5,28.4,5.8,,,
927.5,15.5,28.4,5.8,,,
927.75,15.5,29.33,5.1,,,
928,15.5,29.33,5.1,,,
928.25,15.5,32.28,2.4,,,
928.5,15.5,32.28,2.4,,,
928.75,15.5,32.28,5.3,,,
929,15.5,32.28,5.3,,,
929.25,15.5,33.2,4.4,,,
929.5,15.5,33.2,4.4,,,
929.75,15.5,32.28,9.8,,,
930,15.5,32.28,9.8,,,
930.25,15.5,32.28,10.3,,,
930.5,15.5,32.28,10.3,,,
930.75,15.5,31.35,8.8,,,
931,15.5,31.35,8.8,,,
931.25,15.5,32.28,9,,,
931.5,15.5,32.28,9,,,
931.75,15.5,32.28,5.8,,,
932,15.5,32.28,5.8,,,
932.25,15.5,32.28,4.4,,,
932.5,15.5,32.28,4.4,,,
932.75,15.5,32.28,3.9,,,
933,15.6,32.28,3.9,,,
933.25,15.6,35.04,5.2,,,
933.5,15.6,35.04,5.2,,,
933.75,15.6,35.04,5.3,,,
934,15.6,35.04,5.3,,,
934.25,15.6,32.28,8.4,,,
934.5,15.6,32.28,8.4,,,
934.75,15.6,32.28,8.5,,,
935,15.6,32.28,8.5,,,
935.25,15.6,31.35,12.2,,,
935.5,15.6,31.35,12.2,,,
935.75,15.6,32.28,9.4,,,
936,15.6,32.28,9.4,,,
936.25,15.6,33.2,9.2,,,
936.5,15.6,33.2,9.2,,,
936.75,15.6,33.2,9.2,,,
937,15.6,33.2,9.2,,,
937.25,15.6,33.2,7.7,,,
937.5,15.6,33.2,7.7,,,
937.75,15.6,33.2,6.9,,,
938,15.6,33.2,6.9,,,
938.25,15.6,33.2,9.2,,,
938.5,15.6,33.2,9.2,,,
938.75,15.6,31.35,9.2,,,
939,15.7,31.35,9.2,,,
939.25,15.7,30.43,8.9,,,
939.5,15.7,30.43,8.9,,,
939.75,15.7,32.28,7,,,
940,15.7,32.28,7,,,
940.25,15.7,33.2,7.9,,,
940.5,15.7,33.2,7.9,,,
940.75,15.7,32.28,14.3,,,
941,15.7,32.28,14.3,,,
941.25,15.7,34.12,13.6,,,
941.5,15.7,34.12,13.6,,,
941.75,15.7,34.12,13.8,,,
942,15.7,34.12,13.8,,,
942.25,15.7,33.2,10.5,,,
942.5,15.7,33.2,10.5,,,
942.75,15.7,32.28,9.7,,,
943,15.7,32.28,9.7,,,
943.25,15.7,33.2,9.8,,,
943.5,15.7,33.2,9.8,,,
943.75,15.7,32.28,8.4,,,
944,15.7,32.28,8.4,,,
944.25,15.7,33.2,14.9,,,
944.5,15.7,33.2,14.9,,,
944.75,15.7,33.2,11.6,,,
945,15.8,33.2,11.6,,,
945.25,15.8,31.35,8.3,,,
945.5,15.8,31.35,8.3,,,
945.75,15.8,32.28,6.5,,,
946,15.8,32.28,6.5,,,
946.25,15.8,33.2,3.7,,,
946.5,15.8,33.2,3.7,,,
946.75,15.8,32.28,359.6,,,
947,15.8,32.28,359.6,,,
947.25,15.8,33.2,0.9,,,
947.5,15.8,33.2,0.9,,,
947.75,15.8,34.12,359.8,,,
948,15.8,34.12,359.8,,,
948.25,15.8,35.04,2.1,,,
948.5,15.8,35.04,2.1,,,
948.75,15.8,33.2,2.3,,,
949,15.8,33.2,2.3,,,
949.25,15.8,32.28,0.8,,,
949.5,15.8,32.28,0.8,,,
949.75,15.8,32.28,2.7,,,
950,15.8,32.28,2.7,,,
950.25,15.8,32.28,2.3,,,
950.5,15.8,32.28,2.3,,,
950.75,15.8,32.28,357.5,,,
951,15.9,32.28,357.5,,,
951.25,15.9,31.35,359,,,
951.5,15.9,31.35,359,,,
951.75,15.9,33.2,359.9,,,
952,15.9,33.2,359.9,,,
952.25,15.9,33.2,355.2,,,
952.5,15.9,33.2,355.2,,,
952.75,15.9,32.28,1.3,,,
953,15.9,32.28,1.3,,,
953.25,15.9,31.35,3.7,,,
953.5,15.9,31.35,3.7,,,
953.75,15.9,31.35,0.4,,,
954,15.9,31.35,0.4,,,
954.25,15.9,31.35,358.2,,,
954.5,15.9,31.35,358.2,,,
954.75,15.9,30.43,2.5,,,
955,15.9,30.43,2.5,,,
955.25,15.9,28.4,3,,,
955.5,15.9,28.4,3,,,
955.75,15.9,28.4,3.3,,,
956,15.9,28.4,3.3,,,
956.25,15.9,29.33,358.6,,,
956.5,15.9,29.33,358.6,,,
956.75,15.9,29.33,3.9,,,
957,16.0,29.33,3.9,,,
957.25,16.0,30.43,5.1,,,
957.5,16.0,30.43,5.1,,,
957.75,16.0,29.33,5.5,,,
958,16.0,29.33,5.5,,,
958.25,16.0,28.4,1.3,,,
958.5,16.0,28.4,1.3,,,
958.75,16.0,28.4,0.4,,,
959,16.0,28.4,0.4,,,
959.25,16.0,29.33,5.7,,,
959.5,16.0,29.33,5.7,,,
959.75,16.0,31.35,3.6,,,
960,16.0,31.35,3.6,,,
960.25,16.0,31.35,3.1,,,
960.5,16.0,31.35,3.1,,,
960.75,16.0,33.2,357.9,,,
961,16.0,33.2,357.9,,,
961.25,16.0,33.2,0.4,,,
961.5,16.0,33.2,0.4,,,
961.75,16.0,33.2,4.4,,,
962,16.0,33.2,4.4,,,
962.25,16.0,31.35,1.8,,,
962.5,16.0,31.35,1.8,,,
962.75,16.0,31.35,1.3,,,
963,16.1,31.35,1.3,,,
963.25,16.1,30.43,1.7,,,
963.5,16.1,30.43,1.7,,,
963.75,16.1,31.35,7,,,
964,16.1,31.35,7,,,
964.25,16.1,29.33,2.9,,,
964.5,16.1,29.33,2.9,,,
964.75,16.1,31.35,4.3,,,
965,16.1,31.35,4.3,,,
965.25,16.1,31.35,6.1,,,
965.5,16.1,31.35,6.1,,,
965.75,16.1,29.33,6.4,,,
966,16.1,29.33,6.4,,,
966.25,16.1,29.33,3.3,,,
966.5,16.1,29.33,3.3,,,
966.75,16.1,29.33,1.1,,,
967,16.1,29.33,1.1,,,
967.25,16.1,30.43,1,,,
967.5,16.1,30.43,1,,,
967.75,16.1,31.35,356.8,,,
968,16.1,31.35,356.8,,,
968.25,16.1,31.35,357.8,,,
968.5,16.1,31.35,357.8,,,
968.75,16.1,32.28,358.9,,,
969,16.2,32.28,358.9,,,
969.25,16.2,31.35,1.3,,,
969.5,16.2,31.35,1.3,,,
969.75,16.2,31.35,357,,,
970,16.2,31.35,357,,,
970.25,16.2,30.43,5.7,,,
970.5,16.2,30.43,5.7,,,
970.75,16.2,28.4,4,,,
971,16.2,28.4,4,,,
971.25,16.2,29.33,3.9,,,
971.5,16.2,29.33,3.9,,,
971.75,16.2,32.28,2.9,,,
972,16.2,32.28,2.9,,,
972.25,16.2,34.12,5.9,,,
972.5,16.2,34.12,5.9,,,
972.75,16.2,34.12,0.7,,,
973,16.2,34.12,0.7,,,
973.25,16.2,34.12,6.3,,,
973.5,16.2,34.12,6.3,,,
973.75,16.2,34.12,5.3,,,
974,16.2,34.12,5.3,,,
974.25,16.2,33.2,1.6,,,
974.5,16.2,33.2,1.6,,,
974.75,16.2,33.2,0.7,,,
975,16.3,33.2,0.7,,,
975.25,16.3,34.12,0.1,,,
975.5,16.3,34.12,0.1,,,
975.75,16.3,33.2,1.5,,,
976,16.3,33.2,1.5,,,
976.25,16.3,34.12,9.3,,,
976.5,16.3,34.12,9.3,,,
976.75,16.3,31.35,4.9,,,
977,16.3,31.35,4.9,,,
977.25,16.3,30.43,4.7,,,
977.5,16.3,30.43,4.7,,,
977.75,16.3,30.43,4.9,,,
978,16.3,30.43,4.9,,,
978.25,16.3,29.33,5.8,,,
978.5,16.3,29.33,5.8,,,
978.75,16.3,30.43,4.1,,,
979,16.3,30.43,4.1,,,
979.25,16.3,29.33,9.6,,,
979.5,16.3,29.33,9.6,,,
979.75,16.3,29.33,6.8,,,
980,16.3,29.33,6.8,,,
980.25,16.3,29.33,7.3,,,
980.5,16.3,29.33,7.3,,,
980.75,16.3,30.43,9.9,,,
981,16.4,30.43,9.9,,,
981.25,16.4,29.33,7.5,,,
981.5,16.4,29.33,7.5,,,
981.75,16.4,29.33,8,,,
982,16.4,29.33,8,,,
982.25,16.4,30.43,9.9,,,
982.5,16.4,30.43,9.9,,,
982.75,16.4,31.35,8,,,
983,16.4,31.35,8,,,
983.25,16.4,30.43,5.8,,,
983.5,16.4,30.43,5.8,,,
983.75,16.4,29.33,359.9,,,
984,16.4,29.33,359.9,,,
984.25,16.4,28.4,1.4,,,
984.5,16.4,28.4,1.4,,,
984.75,16.4,27.48,1.1,,,
985,16.4,27.48,1.1,,,
985.25,16.4,30.43,2.5,,,
985.5,16.4,30.43,2.5,,,
985.75,16.4,31.35,0.6,,,
986,16.4,31.35,0.6,,,
986.25,16.4,30.43,6.8,,,
986.5,16.4,30.43,6.8,,,
986.75,16.4,30.43,9.6,,,
987,16.5,30.43,9.6,,,
987.25,16.5,30.43,12.6,,,
987.5,16.5,30.43,12.6,,,
987.75,16.5,29.33,5.4,,,
988,16.5,29.33,5.4,,,
988.25,16.5,32.28,8.3,,,
988.5,16.5,32.28,8.3,,,
988.75,16.5,33.2,358.7,,,
989,16.5,33.2,358.7,,,
989.25,16.5,33.2,0.8,,,
989.5,16.5,33.2,0.8,,,
989.75,16.5,33.2,358.8,,,
990,16.5,33.2,358.8,,,
990.25,16.5,33.2,355.4,,,
990.5,16.5,33.2,355.4,,,
990.75,16.5,34.12,1.4,,,
991,16.5,34.12,1.4,,,
991.25,16.5,34.12,359.7,,,
991.5,16.5,34.12,359.7,,,
991.75,16.5,33.2,357.9,,,
992,16.5,33.2,357.9,,,
